CATCHMENT,Unnamed: 1,Lake_Arapuni,Lake_Aratiatia,Lake_Atiamuri,Lake_Aviemore,Lake_Benmore,Lake_Dunstan,Lake_Cobb,Lake_Coleridge,Lake_Hawea,Lake_Karapiro,Lakes_Manapouri_Te_Anau,Mangahao_head,Lake_Maraetai,Lake_Matahina,Lake_Pukaki,Lake_Tekapo,Lake_Ohakuri,Lake_Ohau,Lake_Moawhango,Lake_Roxburgh,Lake_Taupo,Lake_Rotoaira,Lake_Waikaremoana,Lake_Waipapa,Lake_Waitaki,Lake_Wanaka,Lake_Whakamaru
1956,1,3.1274286,1.583,3.919,1.0781429,12.9862857,140.3217143,3.5584286,10.7985714,59.3254286,10.6077143,281.2115714,6.414,8.4377143,45.975,266.2057143,147.5337143,18.9945714,85.9524286,30.9661429,4.7887143,110.9152857,42.8672857,7.3157143,3.2551429,2.5582857,163.613,6.4335714
1956,2,6.238,3.1572857,7.8167143,1.4318571,17.252,156.1902857,3.5525714,13.2102857,30.01,21.1588571,137.7618572,6.468,16.8302857,69.1607143,192.4354286,105.3717143,37.8868571,77.9467143,55.5522857,5.3301429,284.7088571,95.8165714,8.7932857,6.4925714,3.3984286,161.169,12.8328571
1956,3,2.324,1.1762857,2.9121429,0.9635714,11.6118571,151.8935714,3.3661429,10.8891429,32.5768571,7.8827143,221.4144286,10.6198571,6.2701429,53.2165714,209.864,94.1274286,14.115,63.4867143,35.7987143,5.1832857,155.9972857,52.0957143,1.932,2.4188571,2.2875714,150.3552857,4.781
1956,4,3.6627143,1.8537143,4.5894286,0.8335714,10.0411429,153.4652857,3.0531429,10.9841429,22.966,12.423,186.2657143,14.5074286,9.8815714,48.5685714,186.1528571,91.3305714,22.2451429,58.2521429,22.3721429,5.2371429,86.4525714,25.9474286,3.1011429,3.8121429,1.9784286,138.2448571,7.5345714
1956,5,4.5515714,2.3035714,5.7034286,2.2854286,27.5351429,151.8184286,5.7654286,31.4387143,81.6267143,15.4382857,110.6955714,10.7657143,12.28,46.5707143,315.2331429,177.2845714,27.644,133.9857143,33.8885714,5.1808571,162.5117143,52.7985714,2.852,4.7372857,5.4245714,137.445,9.3631429
1956,6,2.6484286,1.3402857,3.3184286,1.1798571,14.2171429,137.0037143,4.7055714,13.8678571,24.2494286,8.9822857,197.2432857,5.4245714,7.1445714,46.4604286,129.5004286,72.4745714,16.0835714,62.5877143,30.9665714,4.6752857,125.6721429,42.7964286,5.0991429,2.7562857,2.8008571,116.4041429,5.4475714
1956,7,4.0217143,2.0354286,5.0397143,0.9614286,11.5852857,117.9845714,3.9424286,13.3678571,32.4262857,13.6411429,147.9162857,6.6972857,10.8504286,42.6004286,205.8708571,104.1125714,24.4258571,69.7864286,29.3674286,4.0264286,95.6948571,38.0022857,8.6107143,4.186,2.2824286,107.3071429,8.2731429
1956,8,2.5665714,1.299,3.216,0.7861429,9.4707143,134.1884286,3.9384286,11.6034286,18.8555714,8.7052857,88.1544285,4.4612857,6.9244286,41.0087143,102.3184286,63.502,15.588,52.2812857,28.0978571,4.5794286,127.845,37.0485714,13.6141429,2.6712857,1.8655714,84.838,5.2798571
1956,9,3.1695714,1.6041429,3.9717143,0.6671429,8.0381429,114.1672857,3.1754286,10.9208571,16.3495714,10.7507143,115.5998571,5.2608571,8.5515714,38.8427143,147.3787143,70.1561429,19.2504286,42.276,24.5275714,3.8961429,96.3085714,31.621,5.6294286,3.2988571,1.5835714,84.838,6.5204286
1956,10,3.3201429,1.6805714,4.1602857,0.5338571,6.4328571,96.1822857,2.7378571,6.6184286,16.029,11.2614286,220.456,6.3322857,8.9575714,38.6852857,102.7954286,50.6847143,20.1648571,38.688,19.1597143,3.2822857,62.569,18.7541429,8.6331429,3.4557143,1.2674286,81.286,6.83
1956,11,3.6988571,1.8721429,4.6351429,0.4337143,5.225,98.3212857,2.3017143,9.2634286,25.8654286,12.5458571,182.2705714,4.8558571,9.9792857,36.5821429,131.8052857,64.3134286,22.4647143,42.1964286,15.6135714,3.3552857,56.8612857,10.6317143,7.2658571,3.8497143,1.0292857,86.801,7.6091429
1956,12,2.9857143,1.5112857,3.7412857,0.5711429,6.8817143,102.9008571,3.7362857,21.6787143,21.8367143,10.1271429,259.4988571,8.2091429,8.0554286,36.4971429,124.8852857,79.865,18.1338571,52.1875714,18.8604286,3.5117143,61.6815714,19.5102857,9.7885714,3.1077143,1.3558571,96.6544286,6.1421429
1956,13,2.9552857,1.4958571,3.7031429,0.419,5.0474286,110.996,4.5117143,7.847,15.0852857,10.0237143,226.5264286,4.2094286,7.9732857,35.5181429,73.0961429,35.2578571,17.9488571,32.2795714,22.7635714,3.788,88.172,29.6534286,7.43,3.0758571,0.9944286,86.8612857,6.0794286
1956,14,2.7478571,1.3908571,3.4432857,0.4218571,5.0831429,93.2227143,3.2634286,8.8971429,21.6214286,9.3204286,150.9845714,2.4285714,7.4137143,37.1901429,82.3212857,41.0141429,16.6894286,30.8124286,26.2562857,3.1814286,87.0678571,30.7737143,6.5738571,2.86,1.0014286,81.0121429,5.6528571
1956,15,6.2297143,3.1528571,7.8062857,0.7525714,9.0662857,119.4644286,4.027,14.1921429,47.7677143,21.13,183.8711429,17.1844286,16.8074286,64.4742857,139.8781429,64.7594286,37.8355714,44.926,40.6047143,4.077,176.1775714,60.7835714,20.6381429,6.484,1.7861429,94.7884286,12.8152857
1956,16,6.8404286,3.462,8.5712857,1.5457143,18.6264286,143.5754286,5.0685714,14.177,133.5795714,23.2017143,879.2222857,15.7437143,18.4552857,50.9562857,192.9431429,82.125,41.5455714,149.708,49.342,4.8997143,202.7587143,77.3618571,10.1415714,7.1197143,3.6692857,145.4461429,14.0717143
1956,17,4.5841429,2.3202857,5.7442857,4.8337143,58.2405714,199.2095714,9.8782857,35.7127143,116.3701429,15.5487143,814.5685715,11.62,12.368,95.2015714,361.7267143,226.412,27.8418571,201.2265714,61.2544286,6.7981429,341.9252857,111.8011429,25.3652857,4.7714286,11.4734286,304.2235714,9.4301429
1956,18,0.5274286,0.2668571,0.6607143,3.7448571,45.1182857,225.544,8.2542857,31.815,45.3035714,1.7888571,272.6345715,3.8595714,1.4228571,68.6401429,189.9842857,140.1387143,3.2028571,102.7124286,34.4095714,7.697,149.2344286,47.7304286,12.3038571,0.5488571,8.8884286,318.5828571,1.0848571
1956,19,3.8374286,1.9422857,4.8084286,1.7515714,21.1042857,182.0997143,5.123,17.5318571,34.0684286,13.016,176.825,4.3268571,10.3532857,108.5061429,92.604,65.6641429,23.3067143,58.1285714,30.3861429,6.2142857,131.0641429,40.1807143,85.1147143,3.994,4.1575714,227.0642857,7.8942857
1956,20,7.1185714,3.6028571,8.9201429,3.961,47.7244286,201.568,4.5297143,26.9932857,117.5664286,24.1455714,563.3194286,7.515,19.2061429,118.9172857,164.691,127.7104286,43.2351429,113.3444286,45.5307143,6.8788571,195.7795714,72.7237143,87.791,7.4094286,9.4018571,276.0324286,14.6441429
1956,21,3.956,2.0021429,4.957,2.3281429,28.0524286,192.7752857,3.8954286,31.5801429,40.9214286,13.4177143,133.6081429,5.2472857,10.6728571,89.1081429,65.2292857,53.0434286,24.0257143,55.6618571,37.8218571,6.5787143,173.9311429,53.9684286,55.1695714,4.1174286,5.5262857,223.0658571,8.1377143
1956,22,9.6467143,4.8821429,12.088,5.2587143,63.3594286,246.2038571,4.0864286,32.077,105.1151429,32.7202857,336.4554286,8.8542857,26.0267143,140.4241429,138.1608571,124.9714286,58.5895714,111.1741429,51.1265714,8.402,278.0731429,108.1691429,59.5607143,10.0404286,12.4818571,230.3815714,19.845
1956,23,8.8582857,4.4834286,11.0998571,3.7274286,44.9062857,214.8292857,3.601,18.593,39.2954286,30.0457143,121.3531428,6.891,23.8992857,166.0848571,87.7897143,58.2377143,53.8004286,59.4884286,49.3964286,7.3312857,287.5615714,95.1198571,54.5355714,9.2198571,8.8467143,198.7162857,18.2227143
1956,24,8.0018571,4.0498571,10.0265714,3.196,38.5065714,99.2491429,3.6811429,23.5484286,90.7908571,27.1407143,584.3137142,7.2422857,21.5885714,131.4161429,111.7472857,67.7664286,48.5984286,93.1494286,46.9364286,3.3868571,290.6318571,94.82,32.499,8.3282857,7.5858571,180.839,16.4608571
1956,25,11.5605714,5.851,14.4861429,6.6354286,79.9447143,154.6428571,6.7932857,38.4351429,105.1782857,39.2115714,769.2245714,14.7471429,31.19,155.2911429,140.9654286,107.826,70.213,125.9172857,25.3627143,5.2774286,371.0857143,115.6077143,42.6992857,12.0325714,15.749,245.1595714,23.7818571
1956,26,8.9621429,4.5361429,11.2301429,3.8454286,46.3292857,103.7971429,6.4015714,30.8688571,57.3754286,30.3984286,364.7357143,11.0555714,24.1798571,143.1477143,76.1468571,74.2097143,54.4318571,69.3541429,50.9541429,3.5422857,298.0804286,103.0722857,24.1134286,9.3278571,9.1268571,205.9541429,18.4364286
1956,27,8.7262857,4.4167143,10.9345714,4.477,53.9384286,226.5891429,11.3571429,39.166,57.2105714,29.5984286,494.7202857,12.608,23.5434286,140.3508571,98.6352857,69.8682857,52.9995714,77.3715714,33.8737143,7.7325714,447.4502857,111.6364286,19.4661429,9.0827143,10.626,205.0841429,17.9512857
1956,28,7.9197143,4.0084286,9.9238571,4.1915714,50.5012857,170.6355714,8.3811429,34.7504286,60.5128571,26.8624286,589.7031428,13.7841429,21.367,153.004,105.2207143,67.4301429,48.1002857,75.6165714,53.2955714,5.8231429,338.115,113.3827143,29.861,8.2431429,9.9487143,195.9784286,16.2921429
1956,29,7.5582857,3.8254286,9.4711429,2.8348571,34.1555714,208.254,5.7157143,23.9982857,35.8958571,25.6364286,141.9598571,5.0574286,20.392,155.2888571,50.3738571,48.7935714,45.905,46.2998571,52.6341429,7.107,218.5747143,76.0878571,93.5202857,7.8668571,6.7287143,160.9614286,15.5485714
1956,30,7.2851429,3.6871429,9.1285714,2.1165714,25.4994286,87.774,4.508,17.5134286,28.3614286,24.7095714,144.9507143,12.0114286,19.6547143,123.8628571,27.0694286,38.5681429,44.2454286,37.8891429,55.3067143,2.9955714,234.7088571,82.2455714,27.3868571,7.5822857,5.0234286,130.762,14.9862857
1956,31,7.3128571,3.701,9.1632857,2.0012857,24.1111429,129.8632857,4.0018571,22.279,32.1021429,24.8035714,370.5604286,11.2441429,19.7291429,118.1062857,58.296,34.7281429,44.4135714,36.6565714,55.1354286,4.4317143,219.3044286,84.031,24.8005714,7.6112857,4.7498571,115.7905714,15.0431429
1956,32,6.8277143,3.4555714,8.5555714,1.7902857,21.57,195.7357143,3.7492857,15.526,20.6787143,23.1588571,221.0465714,6.392,18.4211429,127.9574286,56.2954286,24.2217143,41.4685714,34.6784286,54.3678571,6.6797143,214.9467143,80.3872857,34.9188571,7.1064286,4.2494286,102.9671429,14.0458571
1956,33,5.6522857,2.8607143,7.0825714,1.945,23.4324286,158.6068571,3.7981429,23.0041429,52.6385714,19.1714286,543.6038571,5.2718571,15.2494286,113.891,54.3111429,40.7105714,34.3287143,55.271,57.3872857,5.4127143,272.7251429,92.2225714,34.6695714,5.883,4.6161429,100.8092857,11.6274286
1956,34,6.9184286,3.5015714,8.669,2.3022857,27.7392857,289.4358571,3.9451429,18.4538571,45.161,23.4658571,365.8041429,5.7087143,18.6654286,101.1225714,59.512,41.8947143,42.0182857,51.0165714,50.6255714,9.8774286,177.888,72.0744286,34.5632857,7.2007143,5.4647143,111.0932857,14.2318571
1956,35,7.5244286,3.8081429,9.4285714,2.3247143,28.0115714,233.5271429,4.8071429,19.733,29.1125714,25.5211429,298.76,6.7905714,20.3004286,105.8358571,54.1712857,33.3512857,45.699,46.4577143,55.5774286,7.9694286,260.0384286,87.7965714,24.6052857,7.8314286,5.5181429,113.8594286,15.4785714
1956,36,6.2882857,3.1825714,7.8795714,1.8705714,22.5378571,191.3954286,4.088,11.778,32.5055714,21.3287143,359.1285714,1.7118571,16.9652857,93.8788571,46.9937143,31.1827143,38.1912857,39.697,48.054,6.5317143,175.8845714,66.2852857,18.0592857,6.5448571,4.4401429,103.4508571,12.9358571
1956,37,6.3002857,3.1888571,7.8948571,1.95,23.4945714,180.4345714,4.3792857,18.2292857,45.9275714,21.3698571,389.5918572,6.3177143,16.9982857,92.065,55.9065714,39.0981429,38.2652857,50.4688571,52.6284286,6.1574286,206.7601429,76.3368571,23.7678571,6.5574286,4.6284286,104.5465714,12.9608571
1956,38,5.3588571,2.7121429,6.7152857,1.9418571,23.397,170.7688571,4.5557143,13.1135714,29.5927143,18.1765714,493.8262857,4.5841429,14.4581429,81.9658571,48.2735714,35.3955714,32.5475714,36.686,45.9005714,5.8277143,164.2095714,61.6185714,12.952,5.5777143,4.6092857,104.0978571,11.0241429
1956,39,6.1344286,3.1047143,7.6865714,1.8912857,22.787,187.6337143,4.0537143,20.319,44.7218571,20.8067143,493.9731428,6.0114286,16.5502857,86.3115714,51.1905714,29.7218571,37.2567143,45.8387143,49.0948571,6.4031429,175.0011429,68.4822857,9.8414286,6.3848571,4.4891429,118.1627143,12.6191429
1956,40,7.7718571,3.9335714,9.7384286,3.6308571,43.747,236.2915714,8.6432857,24.1798571,43.7128571,26.3604286,304.2698571,11.3444286,20.9677143,106.6538571,58.8202857,45.376,47.2014286,51.8924286,60.0602857,8.0635714,259.5037143,100.3487143,15.3924286,8.089,8.6181429,126.5344286,15.9874286
1956,41,5.15,2.6064286,6.4534286,3.5998571,43.3702857,206.5211429,4.0048571,18.1157143,33.9254286,17.4681429,172.3384286,8.372,13.8945714,100.2492857,49.3481429,36.4347143,31.2782857,45.277,54.0815714,7.0478571,237.0694286,79.3911429,34.7248571,5.3602857,8.5438571,122.1522857,10.5945714
1956,42,7.7924286,3.9438571,9.7644286,2.9128571,35.0942857,185.4738571,4.2635714,18.5262857,69.3022857,26.4308571,401.3651428,6.6957143,21.024,91.384,50.9557143,37.2494286,47.3277143,66.1608571,49.7891429,6.3294286,203.1691429,69.9274286,20.5155714,8.1107143,6.9137143,115.2971429,16.0304286
1956,43,5.9404286,3.0064286,7.4437143,4.4551429,53.6768571,254.6972857,6.7272857,40.6318571,74.6077143,20.149,421.667,6.8538571,16.0268571,89.2077143,111.6388571,91.3191429,36.0791429,99.9881429,41.7922857,8.6918571,178.2237143,61.6731429,17.2331429,6.1831429,10.5742857,183.0748571,12.2204286
1956,44,6.2882857,3.1824286,7.8791429,4.6527143,56.058,268.1024286,16.1688571,36.538,132.7565714,21.3282857,438.3062857,10.32,16.965,88.0627143,146.789,154.5901429,38.1907143,134.7502857,47.348,9.1492857,245.0341429,96.0158571,9.8144286,6.5447143,11.0434286,231.305,12.9355714
1956,45,7.1085714,3.5978571,8.9072857,4.6627143,56.1782857,280.7261429,12.6132857,33.1527143,78.2057143,24.111,383.4322857,10.0615714,19.1785714,87.0194286,153.2982857,134.5444286,43.1734286,130.9128571,46.0705714,9.5801429,191.8658571,64.9461429,10.8977143,7.3984286,11.0672857,293.1887143,14.6231429
1956,46,6.6667143,3.3741429,8.3535714,7.0552857,85.0037143,312.3331429,11.1527143,19.7265714,136.914,22.6118571,709.7958572,7.0115714,17.9861429,99.9991429,133.6248571,143.2088571,40.4892857,143.8678571,48.7728571,10.6585714,224.0951429,75.953,15.238,6.9388571,16.7458571,316.4715714,13.7142857
1956,47,6.1571429,3.1162857,7.7151429,5.4001429,65.0635714,321.5967143,2.5362857,30.6548571,88.355,20.8835714,278.2428572,4.9345714,16.6114286,84.0582857,137.1935714,128.4591429,37.3945714,127.2422857,39.0731429,10.9747143,168.2982857,57.4925714,11.6252857,6.4084286,12.8174286,367.2511429,12.666
1956,48,5.6941429,2.882,7.135,4.5837143,55.2252857,283.7918571,6.2781429,34.3571429,131.611,19.3132857,576.6087142,7.8461429,15.3622857,80.8874286,119.9115714,120.9418571,34.5827143,100.0988571,44.059,9.6848571,185.6307143,66.1638571,15.068,5.9264286,10.8794286,332.129,11.7134286
1956,49,5.5105714,2.789,6.9051429,6.653,80.1564286,440.2937143,2.7468571,33.5918571,119.8197143,18.6907143,290.563,3.3922857,14.8672857,76.7025714,211.1025714,110.806,33.4678571,147.2111429,38.1055714,15.0255714,173.1837143,56.2108571,1.8717143,5.7354286,15.7908571,347.9554286,11.3358571
1956,50,5.4424286,2.7545714,6.8197143,4.9504286,59.6428571,401.5458571,3.6568571,38.2095714,91.6887143,18.4595714,272.6717143,7.8754286,14.6832857,76.315,181.1392857,139.297,33.0541429,129.9464286,39.5445714,13.7031429,181.2692857,56.9768571,3.22,5.6644286,11.7498571,330.591,11.1958571
1956,51,7.7797143,3.9374286,9.7484286,5.5181429,66.4847143,335.7711429,11.7394286,36.0502857,56.0975714,26.3872857,226.028,8.1475714,20.9892857,75.5017143,185.1942857,105.7552857,47.2498571,125.1124286,50.1251429,11.4588571,211.8168571,80.0287143,10.0205714,8.0971429,13.0974286,282.5967143,16.004
1956,52,5.1383333,2.6004444,6.4384444,4.9458889,59.588,344.0605556,8.3942222,38.1778889,94.1091111,17.4276667,1325.956556,7.1602222,13.8625556,69.448,195.4935556,105.4564444,31.2063333,119.5895556,44.9792222,11.7413333,184.81,71.3915556,4.0337778,5.3477778,11.739,270.6527778,10.5698889
1957,1,5.7764286,2.9235714,7.2382857,4.411,53.1448571,401.1412857,13.3898571,35.5141429,68.731,19.593,536.823,15.4195714,15.5847143,70.6514286,164.247,96.0518571,35.0835714,111.5408571,49.9821429,13.6894286,245.1744286,77.563,4.5798571,6.0121429,10.4694286,307.171,11.883
1957,2,4.4061429,2.2301429,5.5214286,2.913,35.0972857,331.7962857,3.305,26.9788571,54.8972857,14.9458571,253.1414286,3.5857143,11.8884286,63.82,153.4802857,76.1225714,26.7621429,79.7457143,34.4167143,11.323,155.0955714,49.896,5.8304286,4.5861429,6.9141429,239.4218571,9.0645714
1957,3,4.855,2.4572857,6.084,2.5675714,30.9344286,270.5718571,1.4078571,15.3401429,58.6015714,16.468,492.2541428,3.9455714,13.0988571,59.1004286,160.8394286,88.1762857,29.4875714,89.9652857,29.497,9.2335714,121.6022857,40.0501429,8.729,5.0531429,6.094,208.0402857,9.9877143
1957,4,4.1491429,2.0998571,5.1991429,2.413,29.0731429,264.2507143,1.1247143,14.1077143,91.4334286,14.0732857,932.611,2.0597143,11.1942857,55.5895714,205.9715714,157.1234286,25.1995714,110.1005714,22.7197143,9.018,89.224,27.1645714,3.685,4.3185714,5.7274286,217.9674286,8.5352857
1957,5,4.2781429,2.1652857,5.3608571,2.9081429,35.0367143,346.1254286,1.6544286,14.915,63.684,14.511,338.993,3.1402857,11.5424286,53.5512857,257.5632857,100.3771429,25.9837143,106.2794286,28.3951429,11.8121429,102.5248571,36.3694286,3.8264286,4.4528571,6.902,307.7058571,8.8008571
1957,6,4.2277143,2.1395714,5.2974286,2.1755714,26.2114286,303.9367143,1.0961429,10.1158571,47.9467143,14.3392857,545.4464286,3.7301429,11.4058571,57.5542857,215.9674286,111.6412857,25.676,89.8874286,23.3835714,10.3721429,98.4935714,27.0561429,4.5034286,4.4001429,5.1635714,290.8054286,8.6967143
1957,7,4.2344286,2.143,5.306,1.646,19.8322857,264.85,0.9104286,11.8695714,40.2085714,14.3622857,197.8685714,1.1668571,11.4241429,49.921,153.9292857,62.9837143,25.7172857,63.7292857,22.7691429,9.0384286,86.5384286,27.4061429,1.2607143,4.4071429,3.907,221.7675714,8.7107143
1957,8,3.8848571,1.9662857,4.868,1.4444286,17.4032857,219.662,1.1004286,12.7082857,52.5587143,13.177,221.5914286,14.5947143,10.4815714,48.1887143,202.2184286,89.2398571,23.5951429,83.6881429,23.621,7.4962857,87.0557143,28.2601429,4.5558571,4.0435714,3.4285714,186.4862857,7.9918571
1957,9,3.7324286,1.8888571,4.6768571,1.3915714,16.7654286,220.7227143,3.6365714,32.6304286,31.9874286,12.6591429,218.4182857,6.9292857,10.0694286,46.9294286,212.4408571,92.8654286,22.6675714,67.6634286,21.6615714,7.5322857,82.015,22.307,0.065,3.8844286,3.3027143,181.6145714,7.6778571
1957,10,4.7942857,2.4262857,6.0074286,3.0524286,36.7752857,241.5492857,3.3858571,28.3755714,68.2751429,16.2614286,201.3108571,5.6124286,12.9347143,50.8645714,150.5994286,61.4125714,29.1177143,79.8752857,41.6882857,8.243,151.794,62.9474286,3.6191429,4.99,7.2447143,173.2687143,9.8624286
1957,11,5.1521429,2.6075714,6.4558571,2.3635714,28.4784286,217.3587143,4.7411429,29.8335714,47.2345714,17.4751429,217.3075714,5.3242857,13.9001429,51.2268571,168.767,82.4057143,31.2911429,69.1171429,33.047,7.4175714,155.9562857,47.6075714,6.7998571,5.3625714,5.6101429,164.3318571,10.5987143
1957,12,6.3521429,3.215,7.9595714,3.3154286,39.9462857,254.69,15.02,23.599,64.2557143,21.5454286,485.9121429,9.8067143,17.1375714,65.9817143,161.9327143,86.4012857,38.5792857,66.5551429,42.6857143,8.6914286,192.711,63.8287143,12.312,6.6112857,7.8692857,178.6612857,13.067
1957,13,4.4534286,2.254,5.5804286,3.0105714,36.2711429,239.1384286,5.2102857,23.1415714,39.4827143,15.1051429,340.7711429,1.8801429,12.0152857,49.7837143,167.7114286,72.5908571,27.0474286,62.4971429,21.9144286,8.1607143,86.435,24.6668571,10.4891429,4.635,7.1455714,178.9087143,9.161
1957,14,3.7055714,1.8754286,4.643,2.9045714,34.9945714,221.0148571,2.488,7.2378571,39.3485714,12.5681429,387.8964285,4.4812857,9.997,44.23,116.5168571,67.8795714,22.5045714,62.0195714,18.3745714,7.5424286,54.3008571,14.9512857,8.2282857,3.8567143,6.894,175.3448571,7.6225714
1957,15,3.9284286,1.9882857,4.9228571,2.5017143,30.1392857,200.8502857,12.063,20.9811429,76.2038571,13.3247143,289.8462857,10.3037143,10.5991429,42.7238571,146.7002857,88.6721429,23.8598571,80.804,22.634,6.8542857,82.6845714,26.3461429,5.6002857,4.0888571,5.9374286,176.6527143,8.0815714
1957,16,4.3025714,2.1777143,5.3914286,3.6974286,44.5461429,227.6308571,41.569,13.619,56.0724286,14.5935714,242.1492857,8.751,11.6081429,50.3877143,173.11,89.6677143,26.1312857,119.3991429,30.4448571,7.7681429,120.9158571,43.0837143,9.0541429,4.478,8.7755714,196.5077143,8.8511429
1957,17,3.9695714,2.009,4.9742857,4.1928571,50.5141429,232.9035714,10.5014286,16.475,131.1787143,13.4645714,888.4424286,9.2537143,10.7098571,43.882,143.9474286,90.8774286,24.1094286,133.425,23.2865714,7.948,95.0547143,27.3237143,7.9111429,4.1317143,9.9512857,220.599,8.1661429
1957,18,5.1284286,2.5955714,6.4264286,6.9045714,83.188,455.1597143,10.7197143,22.6474286,139.5084286,17.395,1003.329857,9.0395714,13.8364286,54.7404286,243.6467143,184.9844286,31.1477143,216.4118571,39.2622857,15.533,158.6655714,59.903,0.8757143,5.3378571,16.3881429,380.4388571,10.55
1957,19,4.5071429,2.2811429,5.6475714,4.3977143,52.9864286,415.9858571,8.2441429,30.3445714,55.2337143,15.287,648.3414286,6.1108571,12.1595714,55.85,111.3741429,48.4675714,27.373,134.0912857,19.045,14.196,82.7664286,15.5,7.7352857,4.6908571,10.4384286,323.1301429,9.2715714
1957,20,6.125,3.1,7.6747143,5.0821429,61.2312857,409.9578571,6.2418571,26.0311429,81.8998571,20.7747143,629.0181428,14.514,16.5247143,84.7271429,124.8632857,98.6337143,37.1995714,68.6835714,42.6374286,13.9902857,228.9302857,84.4654286,21.9612857,6.3747143,12.0625714,265.5751429,12.5998571
1957,21,5.6931429,2.8815714,7.1338571,5.449,65.6497143,405.5574286,15.4324286,26.3702857,82.955,19.3104286,536.1477143,9.187,15.3598571,80.1261429,122.8712857,101.0284286,34.5777143,82.9287143,57.0085714,13.84,238.4397143,87.6321429,11.8214286,5.9258571,12.933,230.1815714,11.7118571
1957,22,5.53,2.799,6.9295714,3.759,45.2884286,263.461,7.9568571,28.816,45.998,18.7568571,386.2444286,5.0774286,14.92,65.6804286,78.5121429,34.6035714,33.587,58.575,30.692,8.991,140.8934286,43.3852857,12.049,5.7561429,8.9218571,194.6335714,11.3762857
1957,23,4.7131429,2.3854286,5.9057143,3.0312857,36.5227143,250.4202857,10.4932857,23.522,40.313,15.9857143,465.2355714,7.6901429,12.7155714,55.9198571,51.3662857,54.1545714,28.6242857,32.894,31.5701429,8.546,130.6015714,45.1228571,4.1734286,4.9052857,7.1951429,158.5162857,9.6954286
1957,24,5.248,2.6561429,6.5761429,2.696,32.4821429,246.3011429,9.3608571,14.6798571,33.1971429,17.801,583.4341429,8.6804286,14.1592857,52.1885714,52.8655714,33.9314286,31.8745714,33.4121429,32.5915714,8.4054286,126.2578571,46.3357143,11.371,5.4624286,6.399,135.2444286,10.7961429
1957,25,6.4535714,3.2662857,8.0867143,2.143,25.82,190.8364286,3.1714286,24.3547143,25.4927143,21.8892857,257.7592857,9.6482857,17.4112857,57.4328571,46.2822857,52.7724286,39.1951429,29.7578571,40.5051429,6.5125714,163.055,63.6025714,52.8868571,6.717,5.0865714,113.1632857,13.2757143
1957,26,7.1368571,3.612,8.9428571,2.0934286,25.2217143,202.724,5.8778571,32.6705714,119.1392857,24.2064286,1081.878714,11.962,19.2545714,65.8577143,75.7058571,51.1015714,43.3445714,71.5331429,37.1505714,6.9184286,190.2662857,55.4014286,22.7661429,7.4281429,4.9687143,118.6968571,14.6812857
1957,27,7.9151429,4.0058571,9.9181429,5.1858571,62.4775714,480.1205714,4.1787143,25.9644286,54.0454286,26.8465714,547.4804286,8.9571429,21.3544286,87.8041429,87.1322857,77.9622857,48.0718571,86.928,43.1672857,16.3848571,238.0051429,85.5647143,65.1715714,8.2381429,12.308,207.5162857,16.2824286
1957,28,5.5585714,2.8134286,6.9652857,2.6274286,31.6561429,245.0128571,2.2248571,12.0575714,40.8522857,18.8534286,214.6898571,1.4638571,14.997,75.4108571,14.6514286,40.3652857,33.7598571,37.73,35.336,8.3614286,146.628,50.3641429,21.5698571,5.7854286,6.2362857,161.3362857,11.4345714
1957,29,6.6038571,3.3425714,8.2751429,2.511,30.2527143,209.0991429,18.4422857,11.7047143,46.0254286,22.3995714,328.0218572,6.3944286,17.8172857,63.5614286,25.0344286,70.9584286,40.1088571,44.5275714,35.5732857,7.136,147.5758571,51.7664286,22.8517143,6.8735714,5.9598571,152.2234286,13.5851429
1957,30,5.4892857,2.7782857,6.8781429,2.1105714,25.4284286,73.66,3.7661429,6.1288571,32.5142857,18.6182857,210.7894286,5.412,14.8094286,58.278,37.6008571,45.1717143,33.3378571,28.245,34.7415714,2.5137143,146.8877143,50.4071429,13.8815714,5.7131429,5.0094286,125.2358571,11.2918571
1957,31,5.0157143,2.5384286,6.2851429,1.7258571,20.7935714,137.377,4.5145714,8.4471429,23.7535714,17.0128571,197.9395715,2.9,13.5324286,52.242,50.5055714,45.2742857,30.4634286,27.4732857,24.4675714,4.688,105.1875714,32.6427143,16.2144286,5.2205714,4.0961429,106.6897143,10.3182857
1957,32,5.8582857,2.965,7.3408571,1.6347143,19.6942857,212.9702857,21.007,16.0268571,33.0798571,19.8702857,242.3695714,4.2731429,15.8055714,51.2308571,60.0884286,37.1895714,35.58,30.0361429,32.3314286,7.268,127.0968571,46.2805714,39.049,6.0974286,3.8797143,107.3607143,12.0512857
1957,33,5.3555714,2.7108571,6.7111429,1.539,18.5428571,193.0994286,8.1714286,14.0105714,37.2075714,18.1657143,286.3775714,7.8502857,14.4494286,50.2562857,64.9345714,43.5957143,32.5275714,29.0805714,31.0581429,6.5895714,134.0365714,43.6258571,29.2194286,5.5742857,3.653,109.8131429,11.0172857
1957,34,5.5157143,2.7914286,6.9115714,1.6902857,20.3654286,210.8564286,6.359,15.8504286,32.8675714,18.7084286,518.0828571,7.9884286,14.8811429,48.6065714,50.0562857,47.1665714,33.4997143,27.9258571,35.929,7.1958571,150.2751429,52.3285714,24.5032857,5.7408571,4.012,115.4941429,11.3468571
