accNodesModel,accYears,techs,commodity,capType,value
WTO,2030,Battery,Elec,total,0.722371580275214
WTO,2030,PV,Elec,total,3.118731128361878
WTO,2030,Wind,Elec,total,4.762652292319769e-06
WTO,2040,Battery,Elec,total,2.9032396640922795
WTO,2040,PV,Elec,total,5.7823514631438
WTO,2040,Wind,Elec,total,7.986699724912926e-06
WTO,2050,Battery,Elec,total,3.0707100278757027
WTO,2050,PV,Elec,total,9.054532278623308
WTO,2050,Wind,Elec,total,1.2774445881416672e-05
global,2020,Battery,Elec,total,8.328435400175252
global,2020,PV,Elec,total,18.424650357463292
global,2020,Wind,Elec,total,7.281808034736235
global,2030,Battery,Elec,total,21.74564317676061
global,2030,PV,Elec,total,45.28438820600266
global,2030,Wind,Elec,total,7.630949109475576
global,2040,Battery,Elec,total,37.992170286623505
global,2040,PV,Elec,total,57.86060545905305
global,2040,Wind,Elec,total,8.031297366928753
global,2050,Battery,Elec,total,60.80864752583973
global,2050,PV,Elec,total,96.24036297523365
global,2050,Wind,Elec,total,13.20906897731017
