accNodesModel,accYears,techs,commodity,capType,value
WTO,2035,Battery,Elec_battery,build,1.1030908138524507
WTO,2035,Battery,Elec_battery,total,1.1030908138524507
WTO,2035,Battery,Elec_battery,upperLimit,240.0
WTO,2035,H2_storage,H2_stored,upperLimit,699.93
WTO,2035,Hydro,Water_in,upperLimit,1174.2742
WTO,2050,Battery,Elec_battery,build,2.6543867286828196
WTO,2050,Battery,Elec_battery,total,3.757477934446675
WTO,2050,Battery,Elec_battery,upperLimit,240.0
WTO,2050,H2_storage,H2_stored,upperLimit,1049.895
WTO,2050,Hydro,Water_in,upperLimit,1761.4113000000002
global,2020,Battery,Elec_battery,upperLimit,1320.0
global,2020,H2_storage,H2_stored,upperLimit,3849.6150000000007
global,2020,Hydro,Water_in,upperLimit,3988.203
global,2035,Battery,Elec_battery,build,65.08387597073599
global,2035,Battery,Elec_battery,total,65.08387597073599
global,2035,Battery,Elec_battery,upperLimit,2640.0
global,2035,H2_storage,H2_stored,upperLimit,7699.230000000002
global,2035,Hydro,Water_in,upperLimit,7976.406000000001
global,2050,Battery,Elec_battery,build,82.21005300408343
global,2050,Battery,Elec_battery,total,147.29393328577248
global,2050,Battery,Elec_battery,upperLimit,2640.0
global,2050,H2_storage,H2_stored,upperLimit,11548.845000000003
global,2050,Hydro,Water_in,upperLimit,11964.608999999999
