accNodesModel,accYears,indicator,value
NIS,2050,FuelCost,0.0052591590747127145
NIS,2050,Invest,352.86265125549545
NIS,2050,OMFix,2.8203867056502867
NIS,2050,SlackCost,8.25172052364167e-05
NIS,2050,SystemCost,355.68837963742567
NIS,horizon,CO2_emission,64.02438466927202
NIS,horizon,FuelCost,64.02438466927202
NIS,horizon,Invest,748.3210031032838
NIS,horizon,OMFix,5.941056841077204
NIS,horizon,SlackCost,3764.7814477444877
NIS,horizon,SystemCost,4583.067892358122
OTG,2020,CO2_emission,4.805908522532385
OTG,2020,FuelCost,4.805908522532385
OTG,2020,Invest,6.279163817949296
OTG,2020,OMFix,0.9048917751975089
OTG,2020,SlackCost,6909.974285661404
OTG,2020,SystemCost,6921.964249777083
OTG,2035,CO2_emission,95.59995821317715
OTG,2035,FuelCost,95.59995821317715
OTG,2035,Invest,402.06075916869537
OTG,2035,OMFix,1.0383811254398214
OTG,2035,SlackCost,8.325563046005886e-05
OTG,2035,SystemCost,498.69918176294277
OTG,2050,CO2_emission,34.86999054066849
OTG,2050,FuelCost,34.86999054066849
OTG,2050,Invest,497.9457583176698
OTG,2050,OMFix,1.2939213247864205
OTG,2050,SlackCost,8.254043383621005e-05
OTG,2050,SystemCost,534.1097527235586
OTG,horizon,CO2_emission,135.27585727637802
OTG,horizon,FuelCost,135.27585727637802
OTG,horizon,Invest,906.2856813043145
OTG,horizon,OMFix,3.237194225423751
OTG,horizon,SlackCost,6909.974451457469
OTG,horizon,SystemCost,7954.773184263585
TRN,2020,CO2_emission,1380.437961008885
TRN,2020,FuelCost,1380.437961008885
TRN,2020,Invest,20.86639640540242
TRN,2020,OMFix,0.9221716395985101
TRN,2020,SlackCost,0.0019288345434794556
TRN,2020,SystemCost,1402.2284578884291
TRN,2035,CO2_emission,33.16990299785782
TRN,2035,FuelCost,33.16990299785782
TRN,2035,Invest,139.6173908451461
TRN,2035,OMFix,1.0100924903951858
TRN,2035,SlackCost,8.310610787662491e-05
TRN,2035,SystemCost,173.79746943950695
TRN,2050,CO2_emission,0.0028936443980198006
TRN,2050,FuelCost,0.0028936443980198006
TRN,2050,Invest,235.73102374389768
TRN,2050,OMFix,1.6622366781628264
TRN,2050,SlackCost,8.252917934692354e-05
TRN,2050,SystemCost,237.39623659563787
TRN,horizon,CO2_emission,1413.6107576511408
TRN,horizon,FuelCost,1413.6107576511408
TRN,horizon,Invest,396.2148109944462
TRN,horizon,OMFix,3.594500808156522
TRN,horizon,SlackCost,0.002094469830703004
TRN,horizon,SystemCost,1813.4221639235739
WEL,2020,Invest,22.159162153106312
WEL,2020,OMFix,3.334032654116279
WEL,2020,SlackCost,4648.351243728598
WEL,2020,SystemCost,4673.844438535821
WEL,2035,CO2_emission,70.12790377600612
WEL,2035,FuelCost,70.12790377600612
WEL,2035,Invest,257.2902657156911
WEL,2035,OMFix,3.572284841865459
WEL,2035,SlackCost,8.321397457553086e-05
WEL,2035,SystemCost,330.9905375475372
WEL,2050,CO2_emission,37.09478885365703
WEL,2050,FuelCost,37.09478885365703
WEL,2050,Invest,245.36643639878523
WEL,2050,OMFix,3.868294901876065
WEL,2050,SlackCost,8.254981335454787e-05
WEL,2050,SystemCost,286.3296027041317
WEL,horizon,CO2_emission,107.22269262966316
WEL,horizon,FuelCost,107.22269262966316
WEL,horizon,Invest,524.8158642675826
WEL,horizon,OMFix,10.774612397857803
WEL,horizon,SlackCost,4648.351409492387
WEL,horizon,SystemCost,5291.1645787874895
WTO,2020,CO2_emission,1282.9770673824473
WTO,2020,FuelCost,1282.9770673824473
WTO,2020,Invest,191.49152238781878
WTO,2020,OMFix,1.9905765529979793
WTO,2020,SlackCost,0.0021058633942864446
WTO,2020,SystemCost,1476.4612721866583
WTO,2035,CO2_emission,37.13309931957976
WTO,2035,FuelCost,37.13309931957976
WTO,2035,Invest,187.77292153951927
WTO,2035,OMFix,2.7619679786560933
WTO,2035,SlackCost,8.31190699981299e-05
WTO,2035,SystemCost,227.66807195682512
WTO,2050,CO2_emission,10.171730382901476
WTO,2050,FuelCost,10.171730382901476
