,2020,2030,2040,2050,2060,2070,2080,2090,2100
t2453,9.71488116132625e-05,9.74850933241679e-05,0.00010327319932617485,0.0001043779534665622,0.00010437798371892269,0.0003555283346447086,0.0001699725858334784,0.00010207610307362421,0.00010207610459274186
t2454,0.00010365178459189152,0.00010382329435121701,0.00010965913416877758,0.00011074149538875903,0.00011074156682077413,0.00037932931309929223,0.00018135159628748025,0.00010843080312919386,0.00010843079598416177
t2455,0.00011063000435608976,0.00011063768488310789,0.00011667386938126564,0.00011772823173992365,0.00011772831683072593,0.0004048705877625787,0.00019356240780503888,0.00011541771321015972,0.00011541772523857388
t2456,0.00011663162652538646,0.00011647727196879914,0.0001229907225352917,0.00012401228931063426,0.00012401224415845014,0.00042683618961788356,0.00020406396208116586,0.00012171107664478556,0.00012171106789408005
t2457,0.00012053609749148067,0.00012022215286698695,0.00012756502934593074,0.00012854923753680944,0.00012854932543318056,0.00044112587840323584,0.000210895547552493,0.00012626666337175007,0.000126266712155923
t2458,0.00012182287230992012,0.00012135234446739811,0.00012987023819258282,0.00013081314980482143,0.00013081304613516865,0.00044583479569547445,0.00021314669588156163,0.00012855854248766105,0.000128558551653804
t2459,0.00012067583079515368,0.00012005278241706538,0.00012999152365718615,0.0001308895413799852,0.00013088940405877467,0.00044163581810482863,0.00021113927562431417,0.00012867235913604832,0.00012867242000488423
t2460,0.00011789920720870601,0.00011712758062776587,0.0001285559198164523,0.00012940578193930386,0.00012940575184545284,0.0004314711554952298,0.00020627981549493473,0.00012723561238831856,0.00012723563989153376
t2461,0.0001146680665026186,0.00011375257102364355,0.00012651918753222322,0.00012731846719930208,0.00012731846614634845,0.00041964299237700855,0.00020062490279685943,0.00012520462590434828,0.0001252045780322178
t2462,0.00011218549706620811,0.00011113207775406274,0.0001248716285106291,0.00012561821341605127,0.00012561817052186532,0.00041055590752726964,0.00019628046747630667,0.00012356992486997807,0.00012357000740975674
t2463,0.00011133903570741963,0.00011015305323746005,0.00012434252557766691,0.00012503460652401045,0.0001250347046604239,0.00040745563667216733,0.0001947982566303107,0.00012306123605818758,0.00012306119519349894
t2464,0.00011244576953843424,0.00011113392447236407,0.00012518445865719504,0.00012582156345925042,0.00012582162253094186,0.000411505492453662,0.0001967345602671781,0.00012393191457453427,0.00012393191033852974
t2465,0.00011516481071952215,0.00011373357620682991,0.0001270999054768208,0.00012768140450073815,0.0001276813565440841,0.00042145642734769294,0.00020149182317912243,0.00012588413390779947,0.00012588414726416426
t2466,0.00012031997153003036,0.00011865534429676241,0.00013086937136458227,0.00013136613821127026,0.00013136607029949138,0.0004394822878909306,0.00021010975279644136,0.00012965120115599485,0.0001296511781017393
t2467,0.00012882450891896468,0.00012666271485130954,0.00013738424560887498,0.00013773184507689278,0.00013773180968822206,0.00046788735141224604,0.00022368986655035546,0.00013606573032723165,0.0001360656708573956
t2468,0.00013517508046474152,0.00013255691203533997,0.00014182451039309964,0.00014203219591440273,0.0001420322067678547,0.000488637224512837,0.00023360984490870747,0.00014042769684522607,0.00014042762059397976
t2469,0.00013449906302581794,0.00013175227048976246,0.0001399408568506029,0.00014008668496878394,0.00014008660180075686,0.0004858815184919585,0.0002322925192640372,0.0001386000351354443,0.00013860008362116694
t2470,0.0001261680406183677,0.00012365309165394942,0.0001312695348958545,0.00013143974628774388,0.00013143976457459953,0.0004575430925093372,0.0002187445396867393,0.00013013200112016723,0.00013013195558407808
t2471,0.00011424272446836118,0.00011207258500323777,0.00011951976019390837,0.00011974193840345182,0.00011974203509512683,0.0004167694516840487,0.00019925121064566569,0.000118635389004095,0.0001186353481088266
t2472,0.00010455851553495656,0.00010251476252627784,0.0001099637216138656,0.00011018665131651674,0.00011018664005038146,0.000382626652285289,0.00018292810250420243,0.00010925239350496955,0.00010925235932297085
t2473,9.803097406337405e-05,9.593411376795471e-05,0.00010345591254226826,0.00010363816137023914,0.00010363812363853403,0.0003587334377253177,0.00017150484170863072,0.00010285256251018012,0.0001028525210873177
t2474,9.340749079568763e-05,9.126640135290455e-05,9.889416603864313e-05,9.90393576176156e-05,9.903939792713827e-05,0.0003418083155499007,0.000163413350678718,9.840740054473042e-05,9.840737736761016e-05
t2475,9.171840690513463e-05,8.954235791016717e-05,9.72018609233119e-05,9.731436162378541e-05,9.73143684237462e-05,0.0003356248395508251,0.00016045718202662207,9.684006615241062e-05,9.68400719021821e-05
t2476,9.333762414385111e-05,9.113528435351045e-05,9.87071352170137e-05,9.879162623418969e-05,9.879155177643032e-05,0.0003415502982506884,0.00016329008187005917,9.847853594997246e-05,9.847855646476823e-05
t2477,0.00010132967812508356,9.566739488186328e-05,0.00010306242167409718,0.00010312367802900445,0.00010312365895722828,0.0003708021461051668,0.0001772747701754689,0.00010297476465666877,0.00010297476344982829
t2478,0.0001076787141400508,0.00010210611014788453,0.00010933217367682097,0.00010937541608714578,0.0001093754956625732,0.00039404076874540415,0.00018838494224477465,0.0001093929683720174,0.00010939298810188288
t2479,0.00011465808555235625,0.0001090297208764538,0.00011622719346308242,0.00011625823515387707,0.00011625810970029819,0.0004195848876938788,0.0002005971585350815,0.00011644366477000163,0.00011644363266065644
t2480,0.00012094109374251098,0.00011498591503202876,0.00012242197613331675,0.0001224461073809604,0.00012244601884169387,0.00044258215241957746,0.00021159178804584376,0.00012280043764532667,0.0001228004175549339
t2481,0.00012548434552539614,0.00011885452605640536,0.00012687205365739606,0.0001268952207595788,0.0001268951997159941,0.0,0.00021954174822137049,0.00012741858584127227,0.00012741859383691448
t2482,0.00012776192159872588,0.00012011557083931044,0.00012905165943390875,0.00012907964867610457,0.00012907964516506895,0.0,0.000223526386121778,0.00012977161313996747,0.00012977160002698243
t2483,0.0001278594278051351,0.00011895319357707619,0.00012904636055438722,0.00012908537031230106,0.0001290853529832787,0.0,0.00022369618802772255,0.00012994459937046336,0.00012994463258925545
t2484,0.00012640412848034273,0.00011617124436457948,0.00012748377985993432,0.00012753975534517128,0.0001275398026524822,0.0,0.00022114898384196054,0.00012856457250876767,0.00012856455909678665
t2485,0.00012435265931872564,0.00011294476367526377,0.00012532046323158037,0.0001253995541300561,0.00012539949766422946,0.0,0.00021755873589062385,0.00012658719668119835,0.00012658720013686105
t2486,0.0001226962054578765,0.00011047754802469296,0.0001235473011398469,0.0001236553829230269,0.00012365531525973357,0.0,0.00021465928493823844,0.00012500262019727682,0.00012500269153925542
t2487,0.0001221637601496499,0.00010965602219750334,0.00012289396892032494,0.00012303698229735888,0.0001230369682870103,0.0,0.00021372739381636893,0.00012454000451550404,0.0001245399363858646
t2488,0.00012300945374303358,0.00011079782174152284,0.00012361422402565553,0.0001237978052726744,0.00012379788387457272,0.0,0.00021520679511686838,0.00012545213942695868,0.00012545215750059367
t2489,0.00012493577714366882,0.00011356156758790646,0.00012541074043824303,0.0001256406360443888,0.00012564062127349036,0.0,0.00021857702053651063,0.0001274409157631827,0.00012744089419344096
t2490,0.0001293934230839191,0.00011910277775948355,0.00012950108291925124,0.000129745832695954,0.00012974593781075411,0.0,0.00022586761550332809,0.0001316629669476878,0.00013166294332602008
t2491,0.0001367724163894213,0.00012750745656571583,0.00013612801865268393,0.00013633267306862963,0.00013633276002480925,0.0,0.00023743855303405938,0.00013832161775466253,0.00013832164774110742
t2492,0.0001416400490558331,0.00013343199269326804,0.0001403314038968176,0.0001405148798506231,0.00014051494184729767,0.0,0.00024481413675214584,0.00014257815312237107,0.00014257819415990512
t2493,0.00013955249492019056,0.00013250968881020606,0.0001380707448891056,0.00013831591588538196,0.00013831603659209145,0.0,0.00024109974200918266,0.00014049619411623398,0.0001404961600571
t2494,0.00013024986539296996,0.0001243777966787696,0.00012910798456067436,0.00012950073017240217,0.00012950075530854407,0.0,0.00022588745791839708,0.00013184226585652968,0.00013184225639686586
t2495,0.00011787694201196689,0.00011290677404163648,0.00011721082250611154,0.00011777647905055341,0.00011777651618449717,0.0,0.00020560552457577532,0.00012028525931031152,0.00012028530142619777
t2496,0.00010811019829754662,0.00010351489239489565,0.00010757157189210143,0.00010825907847356801,0.0001082590464207455,0.0,0.00018912964739794,0.00011089142861701015,0.0001108913900167372
t2497,0.00010168400185939728,9.709675484708918e-05,0.00010098879348801464,0.00010175636161686223,0.00010175631939498077,0.0,0.00017788391475842826,0.00010447482662601794,0.00010447480375822334
t2498,9.721368778996783e-05,9.258865165665358e-05,9.635973158898669e-05,9.720982578408759e-05,9.72098519303054e-05,0.0,0.00017006091092002456,0.00010000507348074285,0.00010000508413540496
t2499,9.562287787122884e-05,9.101999636812771e-05,9.46085500345276e-05,9.55428193463028e-05,9.554278849184351e-05,0.0,0.00016727647573640204,9.840532772497501e-05,9.840537488661595e-05
t2500,9.723979181373092e-05,9.27640898952795e-05,9.250136227814216e-05,9.708333123250058e-05,9.708326520645355e-05,0.0,0.00017010498566500087,0.00010000337753730662,0.00010000335472000086
t2501,0.00010171624800639876,0.00010088463790000785,9.693416938007731e-05,0.00010148342410640859,0.00010148348568455456,0.0,0.0001779378229126423,0.00010445108341791066,0.00010445104705188285
t2502,0.00010811710818618979,0.0001073655638700594,0.00010326986299462427,0.0001078076877693107,0.00010780774826096101,0.0,0.00018913825163102303,0.00011081294412354442,0.00011081292917050925
t2503,0.0001151529103557478,0.00011447833131606445,0.0001100865771168457,0.00011476658913357354,0.00011476659338188737,0.0,0.0002014498555932685,0.00011779919467095174,0.00011779922127187776
t2504,0.00012149772366098867,0.0001208969964976713,0.00011593281126744321,0.00012103379107332697,0.00012103377777619628,0.0,0.00021255230141245887,0.00012408370151207725,0.0001240837348066367
t2505,0.00012610700326868635,0.00012557658067322998,0.00011968873557420529,0.0001255648630244895,0.00012556489755190765,0.0,0.00022061780414652898,0.00012862204614744004,0.00012862208491443868
t2506,0.000128454829876555,0.0001279902414930623,0.00012083447107963307,0.00012783341445698514,0.0001278333113488682,0.0,0.0002247253596624083,0.00013088773235916918,0.0001308877101156681
t2507,0.00012862604156182469,0.00012822292799902934,0.00011955469354779091,0.0001279244967196804,0.00012792450959981958,0.0,0.0002250245762577853,0.0001309661226335551,0.00013096617096189605
t2508,0.00012724790266021443,0.0001269014691459809,0.00011665345888236797,0.00012646532485076231,0.00012646533758459735,0.0,0.0002226125814490422,0.00012948452760384494,0.00012948451706990246
t2509,0.0001252766649833986,0.00012498167356330298,0.00011330692208234151,0.00012441172137267492,0.00012441179143313284,0.0,0.00021916263517593684,0.00012739898827267577,0.0001273989331144258
t2510,0.00012370274590356513,0.0001234536460774063,0.00011071851756348452,0.00012275414790267352,0.00012275411418461587,0.0,0.00021640734902684047,0.00012570002982588825,0.00012570001003455968
t2511,0.00012325475478986618,0.00012304631278351393,0.00010977512075385942,0.00012222126254232042,0.00012222138448503893,0.0,0.00021562295904353708,0.00012511709637922264,0.00012511710602151587
t2512,0.00012418605422588472,0.00012401267408890753,0.0001107954494439449,0.00012306667295005412,0.000123066648941701,0.0,0.0002172524954315056,0.00012590354303823636,0.00012590353492106278
t2513,0.00012619875123455956,0.0001260540892625727,0.00011343802028679951,0.00012499177157194492,0.00012499183260364843,0.0,0.00022077390951817815,0.00012776163751079052,0.00012776165523996913
t2514,0.00013088519126543932,0.00013060018208663557,0.00011890705271738465,0.00012930263784895112,0.00012930263059646331,0.0,0.0002284336085245979,0.00013197266506296014,0.00013197269072708005
t2515,0.0001384092922324481,0.0001377332634339552,0.00012703867398012784,0.00013602107585414572,0.00013602098631015206,0.0,0.0002402500300930857,0.00013854633025996358,0.00013854628969991317
t2516,0.00014331646481720694,0.0001423107504691406,0.00013262840311092507,0.00014023869492503095,0.0001402386834459456,0.0,0.0002477088465965059,0.00014262262452803233,0.00014262270385109475
t2517,0.00014122814291615962,0.00014021498901403638,0.00013150543316196004,0.00013803571035057063,0.00013803571929779022,0.0,0.00024401288949586346,0.00014032226569494019,0.00014032230829805664
t2518,0.0001319512335299997,0.00013126157105541024,0.00012337479317320232,0.0001292349060474901,0.00012923489782037424,0.0,0.0002288543379626984,0.00013147000627227625,0.0001314699769756683
t2519,0.00011964280244299957,0.00011935999923716817,0.00011199221119661683,0.00011755720120929379,0.00011755708228443334,0.0,0.00020868461084334303,0.00011974905852722214,0.00011974909162906457
t2520,0.00010995321915176136,0.00010984306837973757,0.00010258944761310353,0.00010809624380019255,0.0001080963101815652,0.0,0.00019234148469021722,0.00011020541949705339,0.0001102054492543546
t2521,0.00010359957654436533,0.00010347136260636442,9.606848947010097e-05,0.00010164533094688732,0.00010164520720049757,0.0,0.0001812225327912349,0.00010363910338827362,0.00010363904100872799
t2522,9.91975935959628e-05,9.90458341056881e-05,9.146081934395613e-05,9.714503212013288e-05,9.714503648352354e-05,0.0,0.00017351875903983885,9.902001300153012e-05,9.902004552997708e-05
t2523,9.766974044041715e-05,9.749010584527149e-05,8.979736368379754e-05,9.551869569098792e-05,9.551868881495789e-05,0.0,0.00017084512530673443,9.727206063325139e-05,9.727206166575268e-05
t2524,9.934462067098138e-05,9.913183841514982e-05,9.14508103493044e-05,9.353220545909707e-05,9.353224123755914e-05,0.0,0.00017377495446980072,9.87236939955881e-05,9.872367834283302e-05
t2525,0.00010387328491117541,0.00010362332114087348,9.60429763464789e-05,9.808044231884904e-05,9.808048446789975e-05,0.0,0.0001816991019460783,0.00010302743312227181,0.00010302737408685816
t2526,0.00011031982713255185,0.00011002905929437106,0.00010254136518781578,0.00010452594281359002,0.00010452587963075763,0.0,0.00019297977830770273,0.00010924834208453855,0.0001092483543609824
t2527,0.0001173947853377545,0.00011705951586751702,0.00010952332584918936,0.00011144602983500647,0.00011144603842826231,0.0,0.00020536004053801885,0.00011609750387085026,0.00011609747651424707
t2528,0.00012377184478999683,0.00012338901093685988,0.00011553657283211284,0.00011738864489972185,0.00011738863822704329,0.0,0.00021651850167054564,0.00012224925602855055,0.00012224928017220748
t2529,0.00012840569289064802,0.00012797282957764983,0.00011946088375478052,0.00012123342978493923,0.000121233424573133,0.0,0.00022462702557003088,0.00012665983959171705,0.00012665983558383308
t2530,0.00013077041033742219,0.0001302846570740091,0.00012077539838570814,0.0001224601795132274,0.00012246022496701593,0.0,0.00022876390571702988,0.00012880332365695752,0.0001288033094444153
t2531,0.00013095006744214465,0.0001304107615522996,0.00011966439997936576,0.00012125291427577047,0.0001212529579954508,0.0,0.00022907822361945053,0.00012876573024412098,0.00012876571741484206
t2532,0.00012957231242323678,0.00012897797196737126,0.0001169309631654572,0.00011841544663876555,0.00011841553814318022,0.0,0.00022666675560048804,0.0001271748410818535,0.00012717483728680028
t2533,0.0001275930132096706,0.00012694262458241043,0.00011375045792377125,0.00011512334088236476,0.00011512339544019926,0.0,0.0002232022348101196,0.00012498726248727092,0.0001249873088443453
t2534,0.0001260018194082292,0.00012529561567452833,0.00011132592616048676,0.00011257984163480594,0.0001125798648055286,0.0,0.00022041709724012295,0.00012319408496069262,0.00012319408711402425
t2535,0.00012552772427076715,0.00012476639897274848,0.00011054385079407193,0.0001116718025065432,0.00011167194118896386,0.0,0.00021958740333568853,0.0001225250352750982,0.00012252498539636576
t2536,0.00012642447426356983,0.00012560850251815288,0.00011172157583142585,0.00011271747018115365,0.00011271735980418132,0.0,0.00022115565651251474,0.0001232340338505239,0.0001232340457120452
t2537,0.00012839302476146886,0.00012752434084732794,0.00011451742167080992,0.00011537524751382594,0.00011537517364345171,0.0,0.0002246003348878142,0.00012502372527114995,0.00012502371758969468
t2538,0.00013274970955098837,0.00013168526099711437,0.00011988597164528354,0.00012056554473811247,0.00012056560984259187,0.0,0.000231743604312659,0.00012893372286338796,0.0001289337437746295
t2539,0.0001400926178824651,0.0001385777413314613,0.00012804958243995288,0.00012848459851167083,0.00012848463682680334,0.0,0.0002432608092857698,0.0001353489115681833,0.00013534887368332938
t2540,0.00014501860071964147,0.00014310932422601373,0.00013385322929958124,0.00013405205980847654,0.00013405204270859654,0.0,0.0002507245424938089,0.00013945893626681716,0.00013945887490209575
t2541,0.00014301818795744338,0.00014104337408063096,0.00013301070745566184,0.00013304721678132205,0.00013304721302287068,0.0,0.0002471434255653358,0.00013727380736830916,0.00013727389507181523
t2542,0.00013376546318153457,0.0001320728080234925,0.00012510752677673465,0.0001250613590391994,0.00012506134114540274,0.0,0.00023200928195867153,0.0001285039896404622,0.00012850402955764327
t2543,0.00012139023650431712,0.00012007863647328395,0.00011387193964317168,0.00011376298321694799,0.0001137630321002081,0.0,0.00021172471466714683,0.00011680461806468014,0.00011680462537079569
t2544,0.00011159470158721697,0.00011044166892626721,0.0001045780974720449,0.00010435027311847653,0.00010435033251070655,0.0,0.00019520037282949693,0.0001072630518542668,0.00010726307649894331
t2545,0.0001051289652307206,0.00010395335608301037,9.815762178515384e-05,9.776528841159435e-05,9.776528606231671e-05,0.0,0.00018388598192191452,0.00010070870156862047,0.000100708683139282
t2546,0.00010060797864457455,9.941544158285337e-05,9.364238766843973e-05,9.308499000287503e-05,9.308500197072382e-05,0.0,0.00017597395061059057,9.611203532286718e-05,9.61119880170576e-05
t2547,9.895459584534461e-05,9.775128457645895e-05,9.206214404224848e-05,9.134035487939746e-05,9.134031220460928e-05,0.0,0.00017308011874919818,9.439677697527585e-05,9.439677202364764e-05
t2548,0.0001004970365435814,9.928907328766266e-05,9.379036378544771e-05,9.290468114327789e-05,9.290476175570028e-05,0.0,0.000175778687198584,9.232942192650632e-05,9.232939244084567e-05
t2549,0.000104887503010912,0.00010368188849271552,0.00010189078053545315,9.740034080554871e-05,9.740023937770183e-05,0.0,0.0001834612137621628,9.680520509288802e-05,9.680521052851006e-05
t2550,0.00011119085698429384,0.00010999423546354607,0.00010834697459541508,0.00010379511976860201,0.00010379502521909991,0.0,0.00019449078699503779,0.00010318694602435763,0.00010318693541335189
t2551,0.0001181176364663707,0.00011693710482582918,0.0001154313802608711,0.00011066711411820481,0.000110667111503238,0.0,0.00020661134186352142,0.00011005259614963273,0.00011005253252388717
t2552,0.00012434191060305846,0.00012318508047301353,0.0001218175113582709,0.00011656472928742897,0.00011656468295836426,0.0,0.0002175027205772874,0.00011595014523005747,0.00011595020313930877
t2553,0.00012881951844383348,0.0001276937112972495,0.00012646070360268954,0.0001203680709699259,0.00012036811933253441,0.0,0.00022533766498405124,0.0001197597995023183,0.00011975983220894264
t2554,0.00013102454068640994,0.00012993721021645972,0.0001288346016283241,0.00012155755274352891,0.00012155762864744697,0.0,0.00022919569774052285,0.00012096137542689024,0.00012096141182733602
t2555,0.00013104258317342266,0.00013000131772320574,0.00012902398750751866,0.00012031750407705432,0.0001203175100110746,0.0,0.0002292269539341714,0.00011973897708568452,0.00011973889718036673
t2556,0.00012950129412329307,0.00012851339040613783,0.000127656484081376,0.0001174522014531476,0.00011745218526977854,0.0,0.00022652943906434673,0.00011689648166747617,0.00011689655745280291
t2557,0.00012735730923039797,0.00012643002834534253,0.000125687655956941,0.00011413751842959314,0.00011413746497476791,0.0,0.00022277676426399378,0.00011360955484989466,0.0001136095759226596
t2558,0.00012560104586692525,0.00012474212781793105,0.000124108001095141,0.00011157716355107712,0.00011157719140668197,0.0,0.00021970312149082553,0.00011108156272002795,0.00011108153468932441
t2559,0.0001249626489328367,0.0001241788787360268,0.00012364660606717584,0.00011065845434450204,0.00011065848635572105,0.0,0.00021858509797981305,0.00011019901259962763,0.0001101989867020551
t2560,0.00012569548101171526,0.0001249940729576119,0.00012455703207088934,0.00011169979213226111,0.00011169971923758468,0.0,0.00021986695311259003,0.00011127998810206736,0.00011128005337334198
t2561,0.00012750203300920216,0.00012689012501927274,0.0001265409718147005,0.0001143598890471752,0.00011435994304454361,0.0,0.00022302804298933676,0.00011398303928218534,0.00011398303862808101
t2562,0.000132122061332567,0.00013143278822363316,0.0001310756351563268,0.00011993369053544189,0.00011993369094656986,0.0,0.00023054006526059687,0.00011957578963948687,0.00011957578600120145
t2563,0.00013948416379916365,0.00013848646068399578,0.0001379914579510801,0.00012803104286398783,0.0001280309286993303,0.0,0.00024206446969404248,0.0001276577138657813,0.00012765770827199662
t2564,0.0001441195474306244,0.00014289325818475868,0.00014229100804578922,0.00013350726725928214,0.00013350726317057677,0.0,0.0002490625207360371,0.00013313146552530706,0.0001331314900696879
t2565,0.00014171797724441996,0.0001405985787869117,0.00014005174081096035,0.00013231206384948266,0.00013231204603745446,0.0,0.00024483836908205316,0.00013198538463873188,0.00013198543378795235
t2566,0.00013215315583146127,0.00013147921999806647,0.00013115315580117847,0.0001242108455505337,0.00012421074939174487,0.0,0.0002291853375415045,0.0001239849599164565,0.00012398497608487647
t2567,0.00011959635263600937,0.00011945840294093879,0.00011938944700863875,0.00011291339756117901,0.00011291332822938285,0.0,0.00020857977967700498,0.00011280143780252905,0.00011280139279776642
t2568,0.00010967221701360574,0.00010984517891493909,0.00010990818150628834,0.00010355372857663705,0.00010355377476943435,0.0,0.00019182347473930048,0.00010352010469049786,0.00010352007543329885
t2569,0.00010308171877882987,0.00010338456684620212,0.00010347769682474555,9.70298262021227e-05,9.702973855568653e-05,0.0,0.00018029011487958482,9.704508687003538e-05,9.704505313849919e-05
t2570,9.844249632034512e-05,9.887857419096804e-05,9.899464849475465e-05,9.241787815012886e-05,9.2417821442206e-05,0.0,0.0001721715819742683,9.248054933049075e-05,9.248048873404565e-05
t2571,9.667893918552685e-05,9.725029628299939e-05,9.738300410102854e-05,9.074870676891838e-05,9.074860171686487e-05,0.0,0.00016908494505317876,9.085658927121669e-05,9.08565676695993e-05
t2572,9.811926708492567e-05,9.88276575292315e-05,9.897090166430642e-05,9.239561016060744e-05,9.23956243713903e-05,0.0,0.00017160493176694347,9.254622002910493e-05,9.25462065194013e-05
t2573,0.00010241645005557345,0.00010326321107211502,0.0001034107739389369,0.00010042322038308277,0.00010042322674199176,0.0,0.0001791238023053513,9.71707751224763e-05,9.717075433181799e-05
t2574,0.00010863534983442764,0.00010962067073287797,0.0001097674668167728,0.00010681567976389423,0.00010681572945610592,0.0,0.00019000552320647308,0.00010369751921774392,0.00010369756806687714
t2575,0.00011548650442413202,0.00011661076332029496,0.00011675158628091438,0.00011384540570594051,0.0001138453515228332,0.0,0.00020199455622640195,0.00011070383842914668,0.00011070379395632445
t2576,0.00012164551850141206,0.0001229075450940143,0.00012303782368659397,0.00012018637036098367,0.00012018635703265494,0.0,0.00021277109476799862,0.00011673715720354993,0.00011673717817003594
t2577,0.00012606746335033932,0.00012746603731238608,0.00012758171100368362,0.00012479414316494226,0.00012479408841278164,0.0,0.00022050858306535266,0.00012067711646316142,0.00012067715054802063
t2578,0.00012822641966862795,0.0001297599252595325,0.00012985748163077176,0.0001271423335877402,0.00012714241166467873,0.0,0.0002242865437751741,0.00012200315579213701,0.00012200315705364556
t2579,0.00012820914494702002,0.00012987415797731448,0.00012995089891418795,0.00012731661153350863,0.00012731656354027855,0.0,0.00022425563877471262,0.00012089881395790915,0.00012089878878533506
t2580,0.00012664251963853213,0.00012843609205438235,0.00012848958569503495,0.00012594372812398604,0.00012594376984063058,0.0,0.00022151369796672462,0.0001181676854920135,0.00011816767777481363
t2581,0.00012448356332024347,0.00012640179993702227,0.00012642969534474888,0.000123979969798065,0.0001239798998552615,0.0,0.00021773503487052903,0.00011498496497668062,0.00011498500730009634
t2582,0.00012272269336434198,0.0001247608588178445,0.00012476251084344553,0.00012241548889536846,0.0001224154503041705,0.0,0.00021465313905746485,0.00011255373584175904,0.00011255372230752716
t2583,0.000122089670788087,0.00012424272242587264,0.00012421731501712172,0.00012197940743390712,0.00012197937299294539,0.0,0.00021354512455228368,0.00011176022275176102,0.00011176028472450049
t2584,0.00012283862594046632,0.00012510039116838819,0.00012504806157321555,0.00012292502379448726,0.00012292496820969447,0.0,0.00021485489954343207,0.00011292232088190063,0.0001129222698323264
t2585,0.0001246735852579307,0.00012703786248337878,0.00012695899453250817,0.000124956050005421,0.00012495606360953397,0.0,0.00021806480527318046,0.0001157001820113725,0.00011570016608062181
t2586,0.0001296379563653469,0.00013190528429187228,0.00013170168795905286,0.00012977737901444272,0.0001297773942311101,0.0,0.00022611327513767806,0.00012162797541641008,0.00012162796493282005
t2587,0.0001371513086166885,0.00013909244810373072,0.0001386516590885003,0.00013675669270243353,0.00013675678749759155,0.0,0.00023788790471690544,0.00012986338252368368,0.0001298633500652629
t2588,0.0001417375552622423,0.0001434327637456459,0.000142802251792216,0.0001409611674739484,0.0001409611663908957,0.0,0.00024483116962171835,0.00013529878701773462,0.00013529881165847397
t2589,0.00013922581074044953,0.00014099852520759877,0.00014035299192449778,0.00013864777078477768,0.00013864785109068509,0.0,0.00024045319535180118,0.00013404030276896903,0.00013404034337547216
t2590,0.00012961991387833418,0.00013178973248958935,0.00013130152442778062,0.00012981294594215055,0.00012981290954441524,0.0,0.00022474695804341262,0.0001259676120124941,0.00012596761431287774
t2591,0.00011711608649581325,0.0001197528226015501,0.00011946696765349041,0.00011821518937188881,0.00011821513030381553,0.0,0.00020423095444161395,0.00011477664659126317,0.00011477665825483443
t2592,0.00010728293107387805,0.00011014830453325666,0.00010995076879725748,0.0001088816543472713,0.00010888170596722723,0.0,0.00018762952569940388,0.00010550925790304104,0.00010550917621359962
t2593,0.00010078840351470181,0.00010368927536592082,0.00010349084589615077,0.00010256079273832387,0.00010256074124134197,0.0,0.00017626403618310394,9.903989322736599e-05,9.903997931805589e-05
t2594,9.625206162045982e-05,9.917879782338352e-05,9.89850320096971e-05,9.81933286546174e-05,9.819324558764354e-05,0.0,0.00016832566538275032,9.447318864898616e-05,9.447323038888137e-05
t2595,9.459752717312269e-05,9.754023105630747e-05,9.73567059582181e-05,9.670214655076222e-05,9.670223663085137e-05,0.0,0.00016542990195882908,9.283942980541386e-05,9.283947896319068e-05
t2596,9.259097228768621e-05,9.910097183782766e-05,9.893400576245299e-05,9.841508071693495e-05,9.841508945539594e-05,0.0,0.00016191797008820722,9.451191269078019e-05,9.45119146808151e-05
t2597,9.71273141819282e-05,0.00010351330949349452,0.00010336956043154742,0.00010298372990041492,0.00010298362715048233,0.0,0.00016985546290559318,0.000102554924437121,0.00010255497061594978
t2598,0.00010356886592817345,0.00010984174929523664,0.00010972782334776006,0.00010947206534722143,0.00010947202121052037,0.0,0.00018112700824435401,0.00010895258839307525,0.00010895262432688196
t2599,0.00011049334211403593,0.00011679622660112806,0.00011671940049419117,0.00011659039933090505,0.00011659043156051047,0.0,0.0001932435243911864,0.00011597737454411701,0.00011597732765459408
t2600,0.00011644813059364002,0.00012305132530461755,0.0001230183944616818,0.0001230120854479634,0.00012301210756769673,0.0,0.0002036637774445085,0.0001223031493421909,0.00012230316511532458
t2601,0.00012031382940679198,0.000127562066664055,0.00012758053347490108,0.00012769238385668274,0.00012769239165928963,0.0,0.00021042740703413912,0.00012688568272597556,0.0001268856608268627
t2602,0.00012156912584363478,0.00012980213596356277,0.00012987946216804616,0.0001301044401105387,0.00013010451563473128,0.0,0.00021262359362943248,0.00012919876113483947,0.0001291987084189097
t2603,0.00012039828360131963,0.00012985700987880216,0.00013000074763264952,0.00013033346019721397,0.00013033346256514472,0.0,0.00021057403018973758,0.00012932793549323262,0.00012932795946490007
t2604,0.00011760476917596642,0.00012835404499842346,0.00012857122769062554,0.00012900604059963098,0.00012900607773036547,0.0,0.00020568524542923845,0.00012790061065348196,0.00012790064562534043
t2605,0.00011436364751961668,0.00012624931376871282,0.00012654744822300455,0.00012707800384023385,0.00012707797673911086,0.0,0.00020001347545818416,0.00012587320449454373,0.00012587313361869606
t2606,0.00011187877478699178,0.00012453318483298108,0.00012491971093591685,0.00012553950225864565,0.00012553940263057073,0.0,0.0001956644746261996,0.00012423614798317872,0.0001242361964277873
t2607,0.00011103615225522728,0.00012393563955405223,0.0001244171024005622,0.0001251193485952448,0.00012511930721033292,0.0,0.00019418911204735134,0.00012371926211144648,0.0001237191922438259
