,Date,Hour,AKL,BOP,CAN,CEN,HBY,NEL,NIS,OTG,TRN,WEL,WTO,timestamp
530,23/01/20,3,0.6461555,0.2237115,0.674554,0.184968,0.1643765,0.1022025,0.165411,0.8528695,0.0799835,0.183879,0.286881,t0531
531,23/01/20,4,0.6343555,0.221919,0.657985,0.1843885,0.162621,0.099425,0.1615395,0.848747,0.0772845,0.1819325,0.286212,t0532
532,23/01/20,5,0.641009,0.225244,0.6731105,0.1882185,0.1642195,0.1022195,0.163205,0.8606485,0.07868,0.186244,0.293612,t0533
533,23/01/20,6,0.707657,0.2424025,0.7280515,0.207926,0.172211,0.1106515,0.180425,0.8993415,0.0933075,0.2097255,0.3350685,t0534
534,23/01/20,7,0.849863,0.269122,0.8125205,0.2391175,0.168825,0.1310095,0.2169025,0.9538655,0.1151315,0.267544,0.3997825,t0535
535,23/01/20,8,0.988479,0.265524,0.8983355,0.2652565,0.1948575,0.1559215,0.2529975,1.004469,0.1246125,0.3331805,0.4489195,t0536
536,23/01/20,9,1.0547965,0.275751,0.9403945,0.273107,0.219935,0.170369,0.268856,1.027422,0.121039,0.358654,0.46221,t0537
537,23/01/20,10,1.0797315,0.2781885,0.9534025,0.27727,0.229555,0.1736235,0.28225,1.0242565,0.117298,0.35795,0.455341,t0538
538,23/01/20,11,1.0819105,0.281264,0.9493555,0.2752245,0.2359935,0.1718885,0.265751,1.018715,0.1156705,0.353383,0.447203,t0539
539,23/01/20,12,1.0937185,0.281247,0.9474345,0.2787385,0.2396375,0.171919,0.262934,1.021063,0.1145345,0.356298,0.4394845,t0540
540,23/01/20,13,1.0673425,0.280366,0.9362075,0.277142,0.24365,0.1691405,0.2612805,1.011403,0.113772,0.3569105,0.437754,t0541
541,23/01/20,14,1.07715,0.284545,0.9269175,0.2711095,0.233833,0.16861,0.2591265,1.008271,0.112639,0.358063,0.4373255,t0542
542,23/01/20,15,1.096575,0.2852415,0.9368315,0.2740895,0.236868,0.168422,0.259998,1.012169,0.113765,0.354428,0.448132,t0543
543,23/01/20,16,1.0961285,0.299728,0.9341185,0.2843405,0.2391535,0.1706325,0.265905,1.024979,0.122082,0.352543,0.4710045,t0544
544,23/01/20,17,1.1015415,0.2989155,0.931017,0.2817205,0.2400335,0.170392,0.267669,1.011692,0.127375,0.35509,0.48422,t0545
545,23/01/20,18,1.0952565,0.2993685,0.9259045,0.2746825,0.226124,0.1710475,0.260637,1.0261165,0.123337,0.3609765,0.4764055,t0546
546,23/01/20,19,1.049422,0.303036,0.923016,0.268256,0.2067245,0.169673,0.2646195,1.025341,0.1174355,0.356005,0.4656255,t0547
547,23/01/20,20,1.0044105,0.29802,0.8997965,0.2601885,0.1993045,0.163691,0.2664295,1.0101485,0.1096285,0.3392565,0.4439855,t0548
548,23/01/20,21,0.971177,0.3077335,0.876397,0.253255,0.1908755,0.158141,0.2592545,1.0000105,0.103678,0.326497,0.4234355,t0549
549,23/01/20,22,0.9450655,0.3174355,0.8788835,0.2495235,0.1936,0.1556575,0.25622,0.998136,0.1012925,0.31778,0.408178,t0550
550,23/01/20,23,0.872511,0.2879655,0.847914,0.2286815,0.198904,0.13955,0.227491,0.9732345,0.094419,0.2819515,0.3679425,t0551
551,23/01/20,24,0.7686935,0.265287,0.819563,0.211455,0.1881585,0.1284405,0.2005205,0.9484725,0.0900805,0.249459,0.33345,t0552
552,24/01/20,1,0.691076,0.2423835,0.758721,0.1989195,0.1726715,0.118379,0.180347,0.914138,0.0834225,0.2154065,0.3122345,t0553
553,24/01/20,2,0.678097,0.2353915,0.703707,0.190917,0.146048,0.1113545,0.1706565,0.891485,0.081153,0.2006135,0.3004,t0554
554,24/01/20,3,0.6588685,0.2300905,0.673818,0.1849375,0.1281495,0.105834,0.1657405,0.8767835,0.081139,0.1923015,0.291804,t0555
555,24/01/20,4,0.653651,0.2176065,0.6582635,0.1830575,0.124358,0.1030885,0.1630365,0.870027,0.079212,0.1897225,0.2887845,t0556
556,24/01/20,5,0.6630945,0.221097,0.668111,0.186147,0.126358,0.1050255,0.165007,0.878048,0.079715,0.1924995,0.2955425,t0557
557,24/01/20,6,0.727819,0.242022,0.7263005,0.205545,0.138559,0.113758,0.1825155,0.9165625,0.094135,0.214157,0.3311295,t0558
558,24/01/20,7,0.865393,0.277666,0.808605,0.230679,0.1595585,0.1336115,0.2166495,0.9683075,0.118819,0.2689455,0.3961755,t0559
559,24/01/20,8,0.998223,0.28797,0.8899305,0.253086,0.1820135,0.1577715,0.255482,1.0192875,0.1245545,0.3309265,0.4462445,t0560
560,24/01/20,9,1.0984795,0.301324,0.926066,0.266598,0.1952695,0.1704185,0.275315,1.0393585,0.1214385,0.360274,0.4637535,t0561
561,24/01/20,10,1.1368375,0.3034635,0.9334265,0.269492,0.2028645,0.172816,0.277357,1.0346505,0.116456,0.363455,0.462202,t0562
562,24/01/20,11,1.147294,0.299418,0.9241365,0.269567,0.219926,0.1708885,0.27362,1.0279505,0.115919,0.3615525,0.463938,t0563
563,24/01/20,12,1.167891,0.3008315,0.9287625,0.268797,0.2336565,0.1703495,0.265621,1.030641,0.1144745,0.3618245,0.467744,t0564
564,24/01/20,13,1.167556,0.297607,0.923201,0.2664455,0.2407935,0.1652945,0.267152,1.024783,0.1126415,0.3594315,0.47274,t0565
565,24/01/20,14,1.161793,0.304742,0.934217,0.266711,0.2510955,0.1645625,0.2673575,1.028089,0.109615,0.360107,0.469235,t0566
566,24/01/20,15,1.1470725,0.3078505,0.9349955,0.2654765,0.2519215,0.1628185,0.257158,1.032551,0.110358,0.355405,0.4701185,t0567
567,24/01/20,16,1.121814,0.3359625,0.935906,0.2698315,0.2419035,0.16214,0.2556495,1.0395495,0.117756,0.3526785,0.488774,t0568
568,24/01/20,17,1.11,0.333682,0.9349195,0.268387,0.228684,0.158884,0.260573,1.0416805,0.122755,0.3519395,0.489796,t0569
569,24/01/20,18,1.0829315,0.3312645,0.9232675,0.2616855,0.2255915,0.1615825,0.2664575,1.0387535,0.1185495,0.348837,0.477451,t0570
570,24/01/20,19,1.0187565,0.3261975,0.9047535,0.252041,0.231131,0.160842,0.258475,1.027712,0.1127825,0.3360755,0.4622175,t0571
571,24/01/20,20,0.9737405,0.3122025,0.8788245,0.2453225,0.237782,0.1542805,0.252853,1.0071315,0.1064785,0.3180495,0.4389485,t0572
572,24/01/20,21,0.9317885,0.3110615,0.852055,0.2370815,0.228526,0.14923,0.2519365,0.994405,0.10127,0.3036315,0.4211085,t0573
573,24/01/20,22,0.9254855,0.310547,0.8528035,0.235491,0.2257675,0.1472185,0.25033,0.9933175,0.09915,0.3011485,0.4113315,t0574
574,24/01/20,23,0.8491135,0.286591,0.836496,0.2187885,0.210688,0.134598,0.22768,0.971081,0.093734,0.273262,0.373587,t0575
575,24/01/20,24,0.7739475,0.267436,0.820241,0.2031425,0.195971,0.126883,0.2047695,0.9538215,0.0886005,0.246488,0.341665,t0576
576,25/01/20,1,0.706646,0.2475805,0.758883,0.193901,0.1837615,0.1152535,0.182749,0.9177605,0.0815135,0.2134225,0.3162045,t0577
577,25/01/20,2,0.654807,0.245049,0.701767,0.1867325,0.1770155,0.1079275,0.171414,0.8930455,0.077212,0.1967945,0.304212,t0578
578,25/01/20,3,0.6291995,0.2536185,0.669267,0.1794505,0.167678,0.1032665,0.1645065,0.877638,0.074796,0.1875045,0.292884,t0579
579,25/01/20,4,0.6043885,0.251036,0.652136,0.174631,0.166291,0.097965,0.160183,0.869324,0.0745,0.182729,0.2869775,t0580
580,25/01/20,5,0.6016025,0.2493875,0.6567405,0.1786,0.166641,0.100807,0.1598645,0.873262,0.0753375,0.1824815,0.2893485,t0581
581,25/01/20,6,0.6214525,0.258892,0.686118,0.1911755,0.172306,0.106826,0.1680125,0.8969595,0.0869625,0.1896095,0.314437,t0582
582,25/01/20,7,0.661395,0.277571,0.7170825,0.2084875,0.1715795,0.1158925,0.184829,0.921688,0.1026835,0.206408,0.355874,t0583
583,25/01/20,8,0.715111,0.2978775,0.7574975,0.219675,0.1858645,0.13002,0.208361,0.9456415,0.1053555,0.23564,0.3871395,t0584
584,25/01/20,9,0.8103285,0.3189405,0.8185735,0.231302,0.2058665,0.1451125,0.2321905,0.9718705,0.102665,0.27411,0.4084895,t0585
585,25/01/20,10,0.860619,0.33035,0.8553715,0.2416535,0.2269065,0.1534095,0.2440755,0.988868,0.1033815,0.303626,0.412301,t0586
586,25/01/20,11,0.87591,0.2974925,0.8669695,0.242069,0.228818,0.151601,0.2426185,0.9960885,0.1045785,0.313825,0.4064045,t0587
587,25/01/20,12,0.8604045,0.2904725,0.856645,0.237316,0.2302155,0.147794,0.2370295,0.9922445,0.102538,0.311209,0.398041,t0588
588,25/01/20,13,0.850887,0.287437,0.8426485,0.2341025,0.2306595,0.1440775,0.2347005,0.980644,0.1000515,0.3048555,0.3889195,t0589
589,25/01/20,14,0.8357925,0.2915655,0.8419295,0.2312995,0.2292595,0.141432,0.2300475,0.9693065,0.0977015,0.2997345,0.380552,t0590
590,25/01/20,15,0.822118,0.293769,0.8473605,0.2313705,0.227374,0.1390235,0.22784,0.973032,0.098295,0.2929265,0.388191,t0591
591,25/01/20,16,0.814529,0.296584,0.85844,0.237709,0.228569,0.1392655,0.2303365,0.9834285,0.1077645,0.2912405,0.411067,t0592
592,25/01/20,17,0.8189235,0.2954615,0.8667485,0.2440255,0.2277725,0.1415315,0.234558,0.9863905,0.112598,0.2958515,0.426769,t0593
593,25/01/20,18,0.829284,0.307962,0.881391,0.250237,0.2324875,0.145515,0.245447,0.967495,0.108691,0.3059365,0.4357235,t0594
594,25/01/20,19,0.843851,0.3078485,0.8673015,0.246609,0.2330355,0.1472075,0.251491,0.985277,0.1051775,0.3062865,0.4290995,t0595
595,25/01/20,20,0.8369905,0.305983,0.836254,0.2358855,0.228542,0.1414945,0.247914,0.969235,0.098592,0.2939355,0.4116645,t0596
596,25/01/20,21,0.843952,0.3003415,0.8088625,0.227959,0.224154,0.137044,0.2415515,0.9601415,0.0949435,0.2825405,0.3974725,t0597
597,25/01/20,22,0.843886,0.302836,0.8132025,0.224881,0.2056265,0.136826,0.239467,0.9555645,0.0939015,0.283749,0.390654,t0598
598,25/01/20,23,0.7881805,0.245316,0.801843,0.2075045,0.1748245,0.126762,0.215763,0.9379215,0.0877295,0.261037,0.3581585,t0599
599,25/01/20,24,0.7196675,0.226786,0.7893695,0.193101,0.1744525,0.119489,0.194092,0.922124,0.0840885,0.240384,0.326468,t0600
600,26/01/20,1,0.6659735,0.233816,0.736046,0.180354,0.1654855,0.108764,0.1752795,0.897801,0.078068,0.2136385,0.305541,t0601
601,26/01/20,2,0.630274,0.2483595,0.682271,0.172426,0.1577855,0.1031095,0.166608,0.875302,0.074165,0.196763,0.2913775,t0602
602,26/01/20,3,0.6148875,0.241839,0.64883,0.167129,0.1628305,0.0991075,0.1630935,0.8606555,0.073225,0.1858715,0.2831255,t0603
603,26/01/20,4,0.6008745,0.239478,0.6361435,0.1645535,0.163948,0.0970415,0.160181,0.857396,0.0716355,0.181069,0.280886,t0604
604,26/01/20,5,0.591293,0.2468555,0.637452,0.165348,0.1633315,0.096639,0.160264,0.862321,0.072162,0.1806785,0.2820075,t0605
605,26/01/20,6,0.606343,0.25441,0.666559,0.1749515,0.166484,0.1000075,0.1679025,0.886253,0.082304,0.1856645,0.308346,t0606
606,26/01/20,7,0.647677,0.266263,0.6863065,0.1900385,0.172268,0.106826,0.1821705,0.902925,0.096478,0.196323,0.340432,t0607
607,26/01/20,8,0.699775,0.283775,0.712103,0.2052865,0.185762,0.1179655,0.201415,0.922466,0.100423,0.219853,0.368962,t0608
608,26/01/20,9,0.7889935,0.3034375,0.769222,0.220447,0.2003975,0.1318895,0.223669,0.9517355,0.09825,0.256198,0.3900415,t0609
609,26/01/20,10,0.8599075,0.314175,0.805682,0.2294185,0.211555,0.140708,0.238847,0.9720845,0.0988625,0.2883335,0.397547,t0610
610,26/01/20,11,0.887421,0.3176465,0.819131,0.2316055,0.211907,0.14198,0.236975,0.974623,0.0993575,0.3005135,0.394798,t0611
611,26/01/20,12,0.898732,0.3172085,0.8233585,0.2294185,0.2091895,0.1400725,0.231764,0.9711895,0.097434,0.302254,0.392067,t0612
612,26/01/20,13,0.902677,0.3109585,0.8213665,0.226918,0.2102405,0.136301,0.2296975,0.965682,0.09632,0.300587,0.39248,t0613
613,26/01/20,14,0.8960505,0.2882535,0.823722,0.224681,0.2084355,0.133283,0.226074,0.959723,0.0944045,0.2956155,0.391156,t0614
614,26/01/20,15,0.877632,0.2862205,0.8274665,0.226649,0.208033,0.131173,0.2264585,0.9623585,0.095641,0.2908035,0.4031625,t0615
615,26/01/20,16,0.876696,0.288519,0.835304,0.2349795,0.209949,0.131344,0.231185,0.9730585,0.1064905,0.288771,0.4252075,t0616
616,26/01/20,17,0.877856,0.2860675,0.8524735,0.241767,0.2124715,0.134003,0.238158,0.9811365,0.1115265,0.2956365,0.4393975,t0617
617,26/01/20,18,0.882414,0.2949375,0.8706995,0.246613,0.2267725,0.141192,0.2506825,0.9889735,0.111978,0.3129755,0.441349,t0618
618,26/01/20,19,0.8826285,0.2961815,0.871215,0.245014,0.231394,0.1448635,0.255666,0.990088,0.111903,0.326519,0.4348615,t0619
619,26/01/20,20,0.865102,0.2911835,0.8502825,0.235918,0.225093,0.140639,0.251357,0.977584,0.1037125,0.3194015,0.4193405,t0620
620,26/01/20,21,0.849561,0.290371,0.8268705,0.228828,0.221104,0.137544,0.243639,0.96524,0.098879,0.308639,0.395027,t0621
621,26/01/20,22,0.861284,0.302423,0.8318345,0.22628,0.2201155,0.1364575,0.245574,0.9638445,0.097964,0.30131,0.3863385,t0622
622,26/01/20,23,0.802285,0.3030935,0.806036,0.206194,0.202914,0.123143,0.2209345,0.94479,0.0898925,0.265558,0.3578985,t0623
623,26/01/20,24,0.7348185,0.2848105,0.782824,0.189699,0.186555,0.113065,0.1958705,0.9189705,0.084209,0.232712,0.322052,t0624
624,27/01/20,1,0.6736095,0.2635255,0.7289615,0.177351,0.1689305,0.1025385,0.1822105,0.887724,0.077576,0.201583,0.298693,t0625
625,27/01/20,2,0.634012,0.252287,0.68466,0.1673995,0.157619,0.099014,0.1740025,0.8674275,0.0741265,0.1871995,0.2833915,t0626
626,27/01/20,3,0.613066,0.2488245,0.6522895,0.160313,0.1552995,0.0966545,0.168793,0.856271,0.0745175,0.1808465,0.2755625,t0627
627,27/01/20,4,0.6014435,0.253333,0.6431685,0.15961,0.166906,0.095555,0.1659675,0.852917,0.072886,0.1788975,0.2721245,t0628
628,27/01/20,5,0.5960765,0.2545855,0.651491,0.1630605,0.170556,0.0986075,0.1660635,0.861211,0.0753255,0.183418,0.2732215,t0629
629,27/01/20,6,0.6207405,0.264146,0.707755,0.1829535,0.1815695,0.10979,0.1742715,0.897211,0.089406,0.2067005,0.3039515,t0630
630,27/01/20,7,0.6604305,0.277119,0.797298,0.2150675,0.2035155,0.131637,0.190005,0.939458,0.110969,0.265606,0.33844,t0631
631,27/01/20,8,0.7126775,0.298437,0.8760185,0.246171,0.2279435,0.1535225,0.211639,0.9901005,0.1205685,0.329423,0.364101,t0632
632,27/01/20,9,0.8033995,0.317728,0.9071475,0.258548,0.243548,0.1689175,0.2339715,1.0146825,0.1181195,0.3548845,0.3828255,t0633
633,27/01/20,10,0.874262,0.304753,0.923353,0.262746,0.251847,0.173675,0.246699,1.022518,0.1126685,0.3596695,0.393355,t0634
634,27/01/20,11,0.9103515,0.300975,0.9224295,0.2636845,0.255688,0.174015,0.244172,1.0177665,0.111343,0.3616735,0.394254,t0635
635,27/01/20,12,0.9312195,0.2997075,0.9327525,0.2639855,0.2590975,0.174547,0.2406525,1.0177735,0.110155,0.3634805,0.3894085,t0636
636,27/01/20,13,0.936818,0.302105,0.9338875,0.263066,0.2635415,0.1717345,0.2411125,1.0170105,0.1090515,0.364662,0.388316,t0637
637,27/01/20,14,0.931924,0.3006935,0.944949,0.2606875,0.2646425,0.1691035,0.238642,1.011804,0.108828,0.364378,0.3848715,t0638
638,27/01/20,15,0.9276115,0.302117,0.95574,0.2630665,0.267774,0.168436,0.237916,1.0091205,0.1086215,0.357264,0.3917525,t0639
639,27/01/20,16,0.927909,0.3046835,0.967549,0.2708445,0.267773,0.167301,0.2425,1.018761,0.1186225,0.3575355,0.4179595,t0640
640,27/01/20,17,0.9429075,0.3033215,0.9669655,0.273819,0.267595,0.168124,0.24918,1.0245135,0.122398,0.361856,0.436312,t0641
641,27/01/20,18,0.9713745,0.3123555,0.966699,0.2725265,0.2630155,0.169473,0.2635455,1.0294815,0.119951,0.3726,0.446133,t0642
642,27/01/20,19,0.9529,0.321715,0.959467,0.2691125,0.241581,0.1692615,0.2721065,1.02988,0.116237,0.3625745,0.443747,t0643
643,27/01/20,20,0.9242985,0.312367,0.9324025,0.2582525,0.253408,0.17016,0.264745,1.009873,0.1109845,0.339957,0.4205755,t0644
644,27/01/20,21,0.8995485,0.306091,0.885465,0.2471965,0.24608,0.1651135,0.2560965,0.993106,0.1072575,0.321436,0.402535,t0645
645,27/01/20,22,0.911558,0.3032245,0.892324,0.243749,0.24153,0.1549535,0.2512415,0.9888255,0.104845,0.311758,0.3924115,t0646
646,27/01/20,23,0.8283515,0.2991435,0.8590485,0.221717,0.2209865,0.1371815,0.2188635,0.957595,0.095784,0.2716985,0.3562215,t0647
647,27/01/20,24,0.731627,0.2850185,0.8221045,0.2038895,0.2066215,0.1255255,0.1899115,0.9348335,0.090205,0.238939,0.319422,t0648
648,28/01/20,1,0.668794,0.271271,0.7572595,0.193265,0.1942235,0.115133,0.170758,0.9074825,0.0843545,0.206861,0.298552,t0649
649,28/01/20,2,0.6341255,0.259351,0.706134,0.186453,0.1879965,0.1081895,0.1649035,0.887923,0.079698,0.193807,0.2863585,t0650
650,28/01/20,3,0.619524,0.25507,0.671389,0.1817515,0.1751545,0.1026665,0.162655,0.8763675,0.0786985,0.186154,0.2823655,t0651
651,28/01/20,4,0.5794215,0.2502985,0.6556595,0.178993,0.1699405,0.1000795,0.15924,0.8695,0.0769205,0.1832505,0.281149,t0652
652,28/01/20,5,0.5886105,0.253504,0.666859,0.180015,0.1787415,0.104692,0.161502,0.874489,0.0780425,0.188136,0.2863835,t0653
653,28/01/20,6,0.6637315,0.2662575,0.726794,0.2010865,0.1939795,0.1141515,0.1778085,0.913866,0.0925125,0.2119265,0.329878,t0654
654,28/01/20,7,0.8075285,0.3093045,0.8198395,0.2345545,0.2165805,0.1346595,0.2138165,0.9662265,0.1140695,0.2717305,0.3971845,t0655
655,28/01/20,8,0.9573875,0.3377475,0.907035,0.2652675,0.2376465,0.160254,0.251468,1.019359,0.1235885,0.3394945,0.446497,t0656
656,28/01/20,9,1.05674,0.3045975,0.9361335,0.276208,0.242198,0.175759,0.266194,1.032926,0.12054,0.364361,0.468186,t0657
657,28/01/20,10,1.106934,0.335104,0.9358705,0.277968,0.2484035,0.1764855,0.2678175,1.0294345,0.116392,0.3685735,0.466143,t0658
658,28/01/20,11,1.1245275,0.328647,0.9286325,0.274637,0.2475265,0.1772375,0.2653435,1.024859,0.1158905,0.3699405,0.465129,t0659
659,28/01/20,12,1.142076,0.325743,0.9331135,0.2720765,0.2574435,0.1761315,0.265178,1.024269,0.115403,0.3743465,0.464587,t0660
660,28/01/20,13,1.1467885,0.326123,0.9339565,0.270108,0.268172,0.173352,0.265489,1.0193485,0.1133925,0.3774625,0.464122,t0661
661,28/01/20,14,1.1485455,0.3259815,0.9401805,0.2682095,0.271818,0.1746895,0.267221,1.020504,0.1127145,0.3792505,0.465139,t0662
662,28/01/20,15,1.149113,0.3299475,0.940004,0.269461,0.272968,0.1724755,0.2679315,1.027299,0.1131825,0.378036,0.4731155,t0663
663,28/01/20,16,1.1622405,0.3502255,0.958922,0.276548,0.2654935,0.173136,0.268522,1.036038,0.1226995,0.3800435,0.490687,t0664
664,28/01/20,17,1.1579485,0.353701,0.9611995,0.2782465,0.2491685,0.172714,0.26292,1.0418705,0.1269775,0.3831245,0.499099,t0665
665,28/01/20,18,1.143817,0.3539985,0.9567815,0.274664,0.246729,0.1738485,0.266801,1.0235445,0.123538,0.3810995,0.4931795,t0666
666,28/01/20,19,1.0958975,0.364421,0.9439155,0.2680995,0.2439845,0.174279,0.2786965,1.0390775,0.119996,0.369869,0.478033,t0667
667,28/01/20,20,1.0658735,0.3555875,0.9150075,0.257057,0.236727,0.1684495,0.2725395,1.02204,0.113077,0.35019,0.456375,t0668
668,28/01/20,21,1.028996,0.349013,0.8931025,0.249195,0.234929,0.1614625,0.2654045,1.0064305,0.1088825,0.337644,0.437175,t0669
669,28/01/20,22,1.0059545,0.3382675,0.8847735,0.2407585,0.242941,0.1584325,0.257231,1.0029295,0.1044945,0.324429,0.420391,t0670
670,28/01/20,23,0.911645,0.3081445,0.8447945,0.2188035,0.2308305,0.140682,0.2266905,0.9694425,0.0949445,0.28309,0.380513,t0671
671,28/01/20,24,0.818815,0.288733,0.813282,0.202754,0.2004615,0.129586,0.201216,0.9426645,0.0900025,0.248101,0.3496035,t0672
672,29/01/20,1,0.7293725,0.2755225,0.7514285,0.188503,0.177032,0.117228,0.1841035,0.9066105,0.087791,0.2155865,0.3237945,t0673
673,29/01/20,2,0.700425,0.262916,0.696782,0.1815995,0.1762545,0.111189,0.1768875,0.883417,0.08389,0.200312,0.311462,t0674
674,29/01/20,3,0.676909,0.257955,0.666934,0.1779855,0.183774,0.10591,0.172783,0.8694225,0.0831605,0.192274,0.305636,t0675
675,29/01/20,4,0.6561505,0.255161,0.658213,0.176792,0.1872625,0.104076,0.1688095,0.8653795,0.0815075,0.189248,0.3048845,t0676
676,29/01/20,5,0.661558,0.2557165,0.666952,0.1792355,0.1895365,0.1061815,0.1703355,0.8547915,0.0834725,0.191798,0.3082235,t0677
677,29/01/20,6,0.730491,0.273333,0.726503,0.1973695,0.201334,0.114804,0.1875465,0.9032945,0.09862,0.2151735,0.3493365,t0678
678,29/01/20,7,0.87898,0.312686,0.8264425,0.228405,0.193905,0.1363155,0.226619,0.959561,0.1197975,0.277053,0.4225085,t0679
679,29/01/20,8,1.0245525,0.349663,0.919072,0.260868,0.2262565,0.162677,0.266492,1.0196685,0.1300825,0.345064,0.4710205,t0680
680,29/01/20,9,1.1042535,0.328557,0.9541245,0.268757,0.2469765,0.1703605,0.278465,1.031757,0.1283115,0.3671075,0.484156,t0681
681,29/01/20,10,1.144291,0.3321315,0.9473335,0.2632665,0.2552455,0.1731635,0.277313,1.0195375,0.12411,0.3646235,0.4826865,t0682
682,29/01/20,11,1.1560245,0.3325145,0.941982,0.2601465,0.256388,0.174561,0.2755385,1.0118175,0.122319,0.361267,0.4797945,t0683
683,29/01/20,12,1.1737965,0.3362025,0.9474335,0.2577325,0.2588535,0.176382,0.274203,1.0174745,0.1217795,0.36326,0.4809695,t0684
684,29/01/20,13,1.1879585,0.3363925,0.9442285,0.2571305,0.2655775,0.1736065,0.2735935,1.0095765,0.1195325,0.365219,0.4812005,t0685
685,29/01/20,14,1.1976985,0.340673,0.9573435,0.2565795,0.270007,0.1721285,0.265587,1.00256,0.116216,0.3637665,0.4767055,t0686
686,29/01/20,15,1.1916935,0.3423045,0.969249,0.2684585,0.2729965,0.1703285,0.2684015,1.0067065,0.114587,0.3589595,0.4820465,t0687
687,29/01/20,16,1.1958965,0.3451585,0.9849845,0.2728925,0.277048,0.1689785,0.27626,1.0170975,0.1262495,0.3582645,0.4983215,t0688
688,29/01/20,17,1.1841665,0.3428565,0.9786545,0.2748135,0.272496,0.169785,0.282989,1.0257355,0.1320005,0.359509,0.50199,t0689
689,29/01/20,18,1.1617505,0.3424095,0.9706565,0.269208,0.266422,0.1698475,0.284499,1.02816,0.129046,0.3622255,0.492313,t0690
690,29/01/20,19,1.103728,0.345481,0.966107,0.2632855,0.258614,0.1690925,0.2855065,1.030774,0.1238565,0.3504375,0.475538,t0691
691,29/01/20,20,1.0650955,0.335303,0.927654,0.2558405,0.246764,0.1640625,0.27379,1.010624,0.116213,0.3348225,0.4520645,t0692
692,29/01/20,21,1.016071,0.3388705,0.893995,0.2488745,0.240443,0.1569545,0.265064,0.991626,0.111632,0.3237885,0.435329,t0693
693,29/01/20,22,1.001542,0.350077,0.8882125,0.240237,0.236073,0.1536375,0.259091,0.981882,0.1099385,0.318844,0.419957,t0694
694,29/01/20,23,0.894747,0.3164205,0.8523955,0.2212615,0.2084635,0.1369885,0.2281605,0.95228,0.100959,0.2799575,0.3821385,t0695
695,29/01/20,24,0.8002175,0.287906,0.7965565,0.206162,0.200934,0.1259475,0.2013585,0.929869,0.097101,0.2457385,0.3496665,t0696
696,30/01/20,1,0.728043,0.271321,0.7272165,0.1921315,0.188803,0.1137085,0.182676,0.896474,0.090591,0.2138775,0.328309,t0697
697,30/01/20,2,0.6958115,0.2646465,0.6716565,0.184402,0.180952,0.106195,0.1748995,0.8748395,0.087458,0.1968905,0.3161395,t0698
698,30/01/20,3,0.676771,0.261512,0.640838,0.179732,0.1825445,0.103793,0.170648,0.86448,0.0838325,0.1888655,0.309318,t0699
699,30/01/20,4,0.670419,0.259269,0.6112725,0.1741485,0.1626255,0.102145,0.167912,0.85889,0.082081,0.1880545,0.304376,t0700
700,30/01/20,5,0.6823245,0.258475,0.6217155,0.1777165,0.1621605,0.104528,0.170073,0.8648155,0.084288,0.1935815,0.3093925,t0701
701,30/01/20,6,0.7439825,0.275082,0.690535,0.202708,0.15895,0.1138775,0.1865775,0.9039255,0.099632,0.218979,0.349859,t0702
702,30/01/20,7,0.895931,0.3164515,0.7959715,0.238799,0.166262,0.1346505,0.2254215,0.957612,0.119998,0.2808335,0.415394,t0703
703,30/01/20,8,1.043099,0.357107,0.8851625,0.272902,0.1932635,0.1607675,0.264375,1.0199915,0.130015,0.3447865,0.463211,t0704
704,30/01/20,9,1.135247,0.338508,0.922753,0.2808425,0.2055405,0.1735375,0.278127,1.03807,0.1271265,0.3683395,0.4759265,t0705
705,30/01/20,10,1.176389,0.33887,0.924812,0.281588,0.228202,0.1733235,0.276273,1.0345955,0.121429,0.370989,0.470489,t0706
706,30/01/20,11,1.1860135,0.3006875,0.9096675,0.277149,0.239975,0.1721165,0.2737645,1.025016,0.1203245,0.3683965,0.4674695,t0707
707,30/01/20,12,1.199824,0.3001405,0.9090285,0.273576,0.2646225,0.1687325,0.267286,1.024206,0.1195125,0.366825,0.466967,t0708
708,30/01/20,13,1.208121,0.3070085,0.90799,0.2649025,0.270196,0.163084,0.268055,1.0250435,0.117491,0.366765,0.4632665,t0709
709,30/01/20,14,1.212395,0.307759,0.920975,0.265389,0.2711285,0.1669245,0.265995,1.0167515,0.1162925,0.366316,0.4567065,t0710
710,30/01/20,15,1.202023,0.310181,0.9296095,0.2644995,0.26663,0.1630935,0.270219,1.018751,0.1158525,0.362233,0.4632385,t0711
711,30/01/20,16,1.207538,0.343815,0.927353,0.268772,0.2647915,0.16247,0.2712895,1.027822,0.125603,0.360227,0.482467,t0712
712,30/01/20,17,1.17324,0.3442575,0.932017,0.2749945,0.2639315,0.161971,0.273863,1.0248185,0.129638,0.360634,0.4880635,t0713
713,30/01/20,18,1.1841985,0.341687,0.9359155,0.273695,0.271331,0.165408,0.273841,1.009275,0.123153,0.362568,0.4820265,t0714
714,30/01/20,19,1.143074,0.3421965,0.930277,0.2669875,0.2719785,0.1673085,0.2789255,1.020745,0.117196,0.352604,0.470226,t0715
715,30/01/20,20,1.1027985,0.331134,0.901667,0.2579785,0.2642515,0.161405,0.271784,1.0055725,0.1103075,0.3349,0.4471695,t0716
716,30/01/20,21,1.0672395,0.323316,0.874553,0.2502405,0.256958,0.1555885,0.265263,0.988845,0.107999,0.319933,0.4264515,t0717
